frame_idx,time_sec,left_hip_extension_deg,right_hip_extension_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
0,0.0,12.779688766610404,16.03574032421136,False,True,0.3453345000743866,0.9814441204071045,206.26773834228516,False
1,0.03336734693877551,12.26892694226747,13.593143480217565,False,True,0.3620804250240326,0.9824492931365967,206.17961883544922,False
2,0.06673469387755102,11.729800036190476,12.408527554119335,False,True,0.3797735571861267,0.9835345149040222,206.44323348999023,False
3,0.10010204081632652,11.944637878696616,12.154982935898307,False,True,0.38051992654800415,0.9841683506965637,206.49782180786133,False
4,0.13346938775510203,11.92444512903622,12.2074417936168,False,True,0.3705495595932007,0.983747124671936,205.73431491851807,False
5,0.16683673469387755,14.880016478147397,14.12740160271305,False,True,0.369232177734375,0.9840882420539856,205.85562229156494,False
6,0.20020408163265305,16.675682322976982,14.255760397533725,False,True,0.3660259544849396,0.9838389158248901,205.65327644348145,False
7,0.23357142857142857,21.26446180440011,15.754363966637163,False,True,0.3610188663005829,0.983490526676178,205.96045017242432,False
8,0.26693877551020406,26.238238598221358,15.373099243533707,False,True,0.35736364126205444,0.983346164226532,205.87427616119385,False
9,0.3003061224489796,33.02283837789526,14.858909347593162,False,True,0.35623154044151306,0.983303427696228,206.1815071105957,False
10,0.3336734693877551,39.074967982372065,14.142024198722718,False,True,0.3660743236541748,0.9832417964935303,206.0769510269165,False
11,0.36704081632653063,46.19658174048505,12.299001865136347,False,True,0.39561891555786133,0.9833769202232361,206.11463069915771,False
12,0.4004081632653061,52.986681795062964,11.03972300905436,False,True,0.4287738800048828,0.9837712049484253,206.4997959136963,False
13,0.4337755102040816,63.819841701642865,9.775099887554147,False,True,0.47414228320121765,0.9841636419296265,206.7791748046875,False
14,0.46714285714285714,74.37907064009354,8.869963742701737,True,True,0.5191926956176758,0.983853816986084,207.24452018737793,False
15,0.5005102040816326,83.76670405670026,7.414487378081994,True,True,0.563687264919281,0.984639048576355,208.9744520187378,False
16,0.5338775510204081,90.01388367598835,6.240980215807974,True,True,0.6035232543945312,0.9851531386375427,209.84928131103516,False
17,0.5672448979591836,94.10799766577112,4.998622868957486,True,True,0.6400138735771179,0.98588627576828,210.09382724761963,False
18,0.6006122448979592,80.60690979299777,4.097880364361651,True,True,0.6657585501670837,0.9852487444877625,215.14347553253174,False
19,0.6339795918367347,95.92731561710282,3.8056815778419164,True,True,0.6965209245681763,0.9856234788894653,209.75692749023438,False
20,0.6673469387755102,95.95282125687338,2.7999900900822,True,True,0.7244401574134827,0.9860004782676697,209.730863571167,False
21,0.7007142857142857,93.77153763001478,1.6834813512405062,True,True,0.7493583559989929,0.9861627817153931,209.39449310302734,False
22,0.7340816326530613,91.47684313182275,1.1377266693598387,True,True,0.7726449966430664,0.9865706562995911,209.06620502471924,False
23,0.7674489795918367,89.20703047589724,0.2647349292592374,True,True,0.7938571572303772,0.9868296384811401,208.6087131500244,False
24,0.8008163265306122,86.85902281728443,0.33098662892493663,True,True,0.8131838440895081,0.9872536063194275,208.28915119171143,False
25,0.8341836734693877,86.44960901175256,1.0787614124445681,True,True,0.8306096792221069,0.9875995516777039,208.03234577178955,False
26,0.8675510204081632,85.47279406364395,2.16780795418129,True,True,0.8459564447402954,0.988013744354248,208.3599042892456,False
27,0.9009183673469388,79.95801223539472,2.9071813576788017,True,True,0.8600256443023682,0.9885360598564148,208.8370656967163,False
28,0.9342857142857143,75.61169940334723,3.2235628607388067,True,True,0.8635784387588501,0.9888338446617126,209.3495750427246,False
29,0.9676530612244898,70.59593556813573,2.757682236878528,True,True,0.866909921169281,0.9890376329421997,209.10455703735352,False
30,1.0010204081632652,65.0400435379337,2.5042230574829776,True,True,0.8688983917236328,0.9892000555992126,208.93468379974365,False
31,1.0343877551020408,63.07162912434292,2.4122344588353832,True,True,0.8706701397895813,0.9892677068710327,210.01490592956543,False
32,1.0677551020408163,62.058510019833754,2.385366537950046,True,True,0.8712827563285828,0.9892531037330627,210.53492546081543,False
33,1.1011224489795919,63.36928537728801,2.098439277052725,True,True,0.8710280060768127,0.9891595244407654,209.95376586914062,False
34,1.1344897959183673,63.84753798007924,2.0197637568167788,True,True,0.8668311238288879,0.9884461760520935,210.610613822937,False
35,1.167857142857143,63.50985948515604,1.9817262880457471,True,True,0.8612838387489319,0.9878007173538208,211.2022304534912,False
36,1.2012244897959183,62.691584003827785,2.016629420342431,True,True,0.8553171157836914,0.9868719577789307,212.22872257232666,False
37,1.2345918367346937,63.04993206439897,2.154993357695514,True,True,0.8495164513587952,0.9860062003135681,212.6593780517578,False
38,1.2679591836734694,64.69028838643388,2.9673374072975083,True,True,0.8495761156082153,0.9855087995529175,212.56795406341553,False
39,1.3013265306122448,71.0078735485566,3.459304801171557,True,True,0.8551007509231567,0.9851922392845154,212.62118339538574,False
40,1.3346938775510204,73.3014864710978,3.798229294886828,True,True,0.8598145842552185,0.9842149019241333,212.04018115997314,False
41,1.3680612244897958,71.38172855310454,3.870338427769861,True,True,0.8652128577232361,0.9837133884429932,212.37163066864014,False
42,1.4014285714285715,69.24696471924793,3.7001673432656816,True,True,0.865845263004303,0.9822692275047302,212.41743564605713,False
43,1.4347959183673469,67.55065481250524,4.094778076722581,True,True,0.8668320775032043,0.9811442494392395,212.38433361053467,False
44,1.4681632653061225,63.214208116371324,4.256821604634274,True,True,0.8641720414161682,0.9795820713043213,212.33895778656006,False
45,1.501530612244898,58.483921367271876,4.683195062035334,True,True,0.8585628271102905,0.9787178635597229,212.25894927978516,False
46,1.5348979591836733,55.44426842506463,4.306450244625775,True,True,0.8530427813529968,0.9781518578529358,212.3715591430664,False
47,1.568265306122449,54.93848901384849,4.165890726041571,True,True,0.8492584228515625,0.9779855012893677,212.7865505218506,False
48,1.6016326530612244,54.58065482463046,4.045453743556929,True,True,0.8488228917121887,0.9778698682785034,213.20663452148438,False
49,1.635,55.28317272083491,3.8591000700561415,True,True,0.8509429097175598,0.9788668155670166,213.56696605682373,False
50,1.6683673469387754,55.565793576219804,3.6555657907439194,True,True,0.8522898554801941,0.9798409342765808,213.77893924713135,False
51,1.701734693877551,55.80312926351905,3.3477448461342365,True,True,0.8524472713470459,0.9809076189994812,213.74773979187012,False
52,1.7351020408163265,55.63546992903291,3.091960862799603,True,True,0.8511587977409363,0.9818275570869446,214.03631687164307,False
53,1.768469387755102,55.532380481912114,2.961564339591372,True,True,0.8499903678894043,0.9825294017791748,214.2200231552124,False
54,1.8018367346938775,55.22796807237197,2.8930827059332334,True,True,0.848392903804779,0.9828560948371887,214.6961259841919,False
55,1.835204081632653,54.78082965822389,3.1055960341267306,True,True,0.8455241322517395,0.9830408096313477,214.89506721496582,False
56,1.8685714285714285,54.87804399510891,3.23044295959743,True,True,0.8406627774238586,0.9829984307289124,215.0209665298462,False
57,1.901938775510204,55.09247510863741,3.2399652926086344,True,True,0.8363605737686157,0.982722282409668,215.2464723587036,False
58,1.9353061224489796,55.4901203017689,3.0258310602058787,True,True,0.8336377739906311,0.9824024438858032,215.3367519378662,False
59,1.968673469387755,56.25493565079137,2.786537535786404,True,True,0.8303682804107666,0.9820674657821655,215.1923704147339,False
60,2.0020408163265304,56.39692158913487,2.4644713117867156,True,True,0.8283929228782654,0.9820547103881836,215.07303714752197,False
61,2.035408163265306,56.4106451562015,2.0946665295085363,True,True,0.8268499970436096,0.9819048047065735,214.76035594940186,False
62,2.0687755102040817,56.41242317656258,1.9929616412544404,True,True,0.8263124823570251,0.9815587997436523,214.46086406707764,False
63,2.102142857142857,56.28118635086496,1.8373620875475387,True,True,0.8262119889259338,0.9809606671333313,214.12041664123535,False
64,2.1355102040816325,54.681642042669054,1.8563613973698943,True,True,0.8310254812240601,0.979465663433075,214.09698486328125,False
65,2.168877551020408,54.082560815947616,1.779683946168733,True,True,0.8367483019828796,0.9775140285491943,214.05365467071533,False
66,2.2022448979591838,53.55944123685758,1.7589641113405112,True,True,0.8412575125694275,0.9749801158905029,214.0810775756836,False
67,2.235612244897959,53.17269590689569,1.7405023556181023,True,True,0.8455052971839905,0.9724390506744385,214.19076919555664,False
68,2.2689795918367346,52.916061667468504,1.7594752513864087,True,True,0.8491833209991455,0.9707779884338379,214.39255714416504,False
69,2.30234693877551,52.87863201495411,1.7387457997624907,True,True,0.8543115258216858,0.969445526599884,214.57777976989746,False
70,2.335714285714286,52.68742742756131,1.7761912826891364,True,True,0.8605797290802002,0.9686513543128967,215.3646469116211,False
71,2.369081632653061,52.494318306462965,1.834397653067579,True,True,0.8673734068870544,0.9676868319511414,216.05382442474365,False
72,2.4024489795918367,52.145271798363446,1.4752192037692382,True,True,0.8715139031410217,0.9664466977119446,216.0635805130005,False
73,2.4358163265306123,51.87222765501854,1.0748316669139577,True,True,0.8758631944656372,0.9641752243041992,216.50665283203125,False
74,2.4691836734693875,51.35151763513197,1.1385916452443792,True,True,0.8796854615211487,0.9615112543106079,216.80781841278076,False
75,2.502551020408163,51.342808557187624,1.154102841421658,True,True,0.8834502696990967,0.9591201543807983,217.2725772857666,False
76,2.5359183673469388,51.77577806322408,1.237517139254134,True,True,0.8854120969772339,0.9575822949409485,217.731614112854,False
77,2.5692857142857144,52.36986031544504,1.3079127827362884,True,True,0.8868624567985535,0.9575427174568176,218.45043182373047,False
78,2.6026530612244896,52.87709833162618,1.5610561153329368,True,True,0.8872480988502502,0.9578646421432495,218.7347173690796,False
79,2.636020408163265,54.16486417939689,2.651242924398045,True,True,0.8902853727340698,0.9590728878974915,218.923602104187,False
80,2.669387755102041,57.34833790529569,5.161748274710931,True,True,0.8948522806167603,0.9598044157028198,218.75729084014893,False
81,2.702755102040816,60.137539509494914,5.755064303730496,True,True,0.8960931897163391,0.9624203443527222,217.99479961395264,False
82,2.7361224489795917,61.52597781907444,5.835117886843793,True,True,0.8941302299499512,0.9641885161399841,217.25584030151367,False
83,2.7694897959183673,61.169679558337634,5.569045630540143,True,True,0.8897491097450256,0.9654239416122437,215.90542316436768,False
84,2.802857142857143,60.267532056815604,5.279803127864448,True,True,0.887770414352417,0.9670453071594238,215.13317584991455,False
85,2.836224489795918,59.94628276039879,5.148904688599654,True,True,0.8840036392211914,0.968567967414856,214.65238094329834,False
86,2.8695918367346938,56.78358298115325,5.141331356830634,True,True,0.8760945200920105,0.9698605537414551,214.38852310180664,False
87,2.9029591836734694,55.51021640213533,5.08122957059595,True,True,0.8681077361106873,0.9708315134048462,214.35274600982666,False
88,2.936326530612245,55.95821058905882,4.982904249156202,True,True,0.8635686039924622,0.9720054864883423,214.21154022216797,False
89,2.96969387755102,56.11532640251743,4.833782996459559,True,True,0.8585270047187805,0.9722261428833008,214.2806053161621,False
90,3.003061224489796,55.8019251061667,5.435061557148849,True,True,0.8537023663520813,0.9717520475387573,214.33623790740967,False
91,3.0364285714285715,54.37780810824316,6.243670591998315,True,True,0.8477368354797363,0.9707635045051575,214.51332092285156,False
92,3.0697959183673467,54.02100219972129,6.498931197371486,True,True,0.843517541885376,0.9709159731864929,214.44305419921875,False
93,3.1031632653061223,53.78341987088523,6.44033493266258,True,True,0.8337602615356445,0.9705299735069275,214.39606189727783,False
94,3.136530612244898,54.528799821343746,7.315750876409952,True,True,0.817728579044342,0.9698631763458252,214.3910551071167,False
95,3.1698979591836736,55.060721515671446,8.038847199907456,True,True,0.815680742263794,0.971424400806427,214.4712781906128,False
96,3.2032653061224488,56.487061074589,8.078862827009875,True,True,0.80498206615448,0.9719846248626709,214.42884922027588,False
97,3.2366326530612244,56.97135132832789,8.313742319482825,True,True,0.7924691438674927,0.9724997878074646,214.25218105316162,False
98,3.27,56.97970612831745,8.561580397642238,True,True,0.7853562831878662,0.9735342860221863,214.04175281524658,False
99,3.303367346938775,56.82597618798066,8.627898364933438,True,True,0.778813362121582,0.9747777581214905,213.87868881225586,False
100,3.336734693877551,56.525441955126695,8.926936505951705,True,True,0.7775668501853943,0.9761863350868225,213.46914768218994,False
101,3.3701020408163265,55.91194913334208,9.024555485630644,True,True,0.7795497179031372,0.9775782823562622,212.29050636291504,False
102,3.403469387755102,55.489081337088216,9.14935670323811,True,True,0.7786118984222412,0.9783035516738892,211.1958646774292,False
103,3.4368367346938773,55.35048142543231,9.19631502897113,True,True,0.7762486934661865,0.978827178478241,210.67052364349365,False
104,3.470204081632653,55.46187995607222,9.424546441313149,True,True,0.7703472375869751,0.9793205261230469,210.49837589263916,False
105,3.5035714285714286,56.216003367480845,9.961624983235755,True,True,0.7623780369758606,0.9796891808509827,210.37347793579102,False
106,3.536938775510204,56.71875536127546,10.171805539113455,True,True,0.7572779059410095,0.9803760647773743,209.99669551849365,False
107,3.5703061224489794,57.076017968129506,10.153129307766928,True,True,0.7541730999946594,0.9809169769287109,209.79034423828125,False
108,3.603673469387755,57.99283836682162,10.442710522296204,True,True,0.7470559477806091,0.9807726144790649,209.47657585144043,False
109,3.6370408163265306,58.96953406382423,10.36346964949497,True,True,0.7466190457344055,0.9811221957206726,209.4869327545166,False
110,3.670408163265306,59.504423073337925,10.585270459955147,True,True,0.7406476736068726,0.9811370968818665,209.50754642486572,False
111,3.7037755102040815,59.39846258225469,10.547586731046605,True,True,0.7394948601722717,0.9810302257537842,209.52518463134766,False
112,3.737142857142857,59.34886451232775,10.73609864004228,True,True,0.7390565872192383,0.9809628129005432,209.54516887664795,False
113,3.7705102040816327,59.40728368940817,10.909922935482827,True,True,0.736091136932373,0.9806898236274719,209.67212677001953,False
114,3.803877551020408,59.45389932687366,10.821675935573616,True,True,0.7361997365951538,0.980737566947937,209.78758335113525,False
115,3.8372448979591836,59.30670025359269,10.647989712526133,True,True,0.7383573055267334,0.9809976816177368,210.0446891784668,False
116,3.870612244897959,59.391900655169906,10.18809476085182,True,True,0.7421891689300537,0.9812427759170532,210.21263122558594,False
117,3.9039795918367344,59.41610403697817,9.602388336719997,True,True,0.7453386783599854,0.9812607169151306,210.35104751586914,False
118,3.93734693877551,59.040434705068776,9.155109965181026,True,True,0.7490576505661011,0.9813596606254578,210.84184169769287,False
119,3.9707142857142856,58.90987172029457,8.770832594700009,True,True,0.7527024149894714,0.9815905094146729,211.6085958480835,False
120,4.004081632653061,58.74585343341246,8.771048262996699,True,True,0.7544245719909668,0.9817975759506226,211.87867641448975,False
121,4.0374489795918365,58.75314307875271,8.791020950904313,True,True,0.7565386295318604,0.9820559024810791,212.2029447555542,False
