frame_idx,time_sec,left_hip_extension_deg,right_hip_extension_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
32,1.069767441860465,12.139866674818803,23.55867958211293,False,True,0.27143964171409607,0.976827085018158,192.06886768341064,False
33,1.1031976744186045,11.758325303989622,24.711409374053762,False,True,0.30701911449432373,0.9785498380661011,196.21680736541748,False
34,1.1366279069767442,10.490374938116297,26.26002384985719,False,True,0.3475055992603302,0.9802072048187256,190.26034355163574,False
35,1.1700581395348837,9.81910982299464,28.72780587382123,False,True,0.38580620288848877,0.981670618057251,187.86666870117188,False
36,1.2034883720930232,10.072084262193497,29.80019165658824,False,True,0.42410337924957275,0.9830887317657471,186.50695323944092,False
37,1.2369186046511627,10.448141178540707,31.096966676454496,False,True,0.45583438873291016,0.9843722581863403,185.7507562637329,False
38,1.2703488372093024,10.060767278020501,32.89844649157916,False,True,0.4846482276916504,0.985478937625885,185.06840229034424,False
39,1.3037790697674418,9.979770837147319,34.29886173668695,True,True,0.5132278203964233,0.9865159392356873,184.71023082733154,False
40,1.3372093023255813,9.310249174442838,35.713546894557226,True,True,0.541483998298645,0.987468421459198,184.36158657073975,False
41,1.3706395348837208,9.151532121653878,36.836579812185924,True,True,0.5675480365753174,0.9883291125297546,184.24620151519775,False
42,1.4040697674418603,8.801416509838841,37.748907162438634,True,True,0.5910841226577759,0.9891301393508911,183.87598514556885,False
43,1.4375,8.27962658887245,39.56201626986106,True,True,0.6152675747871399,0.9898441433906555,183.8261604309082,False
44,1.4709302325581395,8.20558408206001,40.15275241600452,True,True,0.6390371918678284,0.9905548691749573,183.89140605926514,False
45,1.504360465116279,7.907328090065088,41.98841434307813,True,True,0.6618987917900085,0.9912247657775879,184.0718936920166,False
46,1.5377906976744184,7.645366626379467,42.41387047791474,True,True,0.6841720938682556,0.9918807744979858,184.3364667892456,False
47,1.5712209302325582,7.676610633486719,42.81968890260457,True,True,0.7027691602706909,0.9923734664916992,184.52709674835205,False
48,1.6046511627906976,7.603979345996526,43.895220557462515,True,True,0.7193602919578552,0.9927210807800293,184.71907138824463,False
49,1.6380813953488371,7.404780342708969,45.514830151956076,True,True,0.733864963054657,0.9929895401000977,184.91864204406738,False
50,1.6715116279069766,7.379826669753962,46.2852852504609,True,True,0.7457485795021057,0.9930194020271301,185.05230903625488,False
51,1.7049418604651163,7.168648320076822,46.892888697221345,True,True,0.7591733336448669,0.9930806159973145,185.37517547607422,False
52,1.7383720930232558,6.793020522163414,48.00513220455951,True,True,0.7726881504058838,0.9932560920715332,186.074538230896,False
