frame_idx,time_sec,left_shoulder_flexion_deg,right_shoulder_flexion_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
77,2.574137214137214,133.44641,127.6512,False,False,0.9861766695976257,0.46437984704971313,89.25447463989258,False
78,2.6075675675675676,134.51651,128.26178,False,False,0.9864464998245239,0.46850523352622986,89.31987762451172,False
79,2.640997920997921,135.627,129.34096,False,False,0.986728847026825,0.4727066159248352,89.37274932861328,False
80,2.6744282744282746,136.6411,129.8689,False,False,0.9870352149009705,0.4765966236591339,89.49179649353027,False
81,2.7078586278586276,136.81656,129.87076,False,False,0.9872279167175293,0.4807405173778534,89.63547706604004,False
82,2.741288981288981,137.18059,130.3561,False,False,0.9873144626617432,0.4826037585735321,89.7696590423584,False
83,2.7747193347193346,137.79889,130.77596,False,False,0.9873722195625305,0.4828529953956604,90.13186454772949,False
84,2.808149688149688,138.11821,130.9251,False,False,0.9874561429023743,0.4833616316318512,90.42803764343262,False
85,2.8415800415800416,138.21245,130.97792,False,False,0.9875353574752808,0.4844285845756531,90.88068008422852,False
86,2.875010395010395,138.47252,131.20795,False,False,0.9876677989959717,0.4869006872177124,91.01863861083984,False
87,2.9084407484407486,138.763,132.03915,False,False,0.9877631068229675,0.48757001757621765,91.01177215576172,False
88,2.9418711018711017,139.45815,133.27992,False,False,0.9878143072128296,0.487233430147171,91.00067138671875,False
89,2.975301455301455,140.2619,134.42873,False,False,0.9879679083824158,0.4876922070980072,90.97992897033691,False
90,3.0087318087318087,141.32405,135.78453,False,False,0.9880647659301758,0.4881208837032318,90.87501525878906,False
91,3.042162162162162,141.91075,136.83119,False,False,0.9882574081420898,0.4894779622554779,90.65468788146973,False
92,3.0755925155925157,142.63971,137.43156,False,False,0.9884032607078552,0.48838409781455994,90.64184188842773,False
93,3.109022869022869,143.19907,137.80013,False,False,0.9885163903236389,0.4869595468044281,90.65500259399414,False
94,3.1424532224532222,144.0053,138.20529,False,False,0.9886106848716736,0.4865017533302307,90.53192138671875,False
95,3.1758835758835757,144.79874,138.359,False,False,0.98869389295578,0.48482227325439453,90.69479942321777,False
96,3.2093139293139292,145.91887,139.26439,False,False,0.9888499975204468,0.48347988724708557,90.81979751586914,False
97,3.2427442827442827,146.95955,140.49797,False,False,0.9889054894447327,0.48132550716400146,91.1067008972168,False
98,3.2761746361746362,148.56393,141.91205,False,False,0.9888445734977722,0.47723013162612915,91.27049446105957,False
99,3.3096049896049897,148.84425,142.36742,False,False,0.9887459874153137,0.473306268453598,91.46864891052246,False
100,3.343035343035343,149.31691,142.78075,False,False,0.9886268377304077,0.4703190326690674,91.58766746520996,False
101,3.3764656964656963,150.14119,143.70537,False,False,0.9884100556373596,0.46757495403289795,91.71412467956543,False
102,3.4098960498960498,151.40585,144.91994,False,False,0.9879321455955505,0.46127164363861084,91.88521385192871,False
103,3.4433264033264033,152.02193,146.11842,False,False,0.9875105619430542,0.4557969868183136,91.94732666015625,False
104,3.4767567567567568,152.8633,147.39865,False,False,0.9872280955314636,0.4513622224330902,92.11732864379883,False
105,3.5101871101871103,153.60153,148.75616,False,False,0.9867164492607117,0.44540441036224365,92.16656684875488,False
106,3.5436174636174638,153.86101,149.68132,False,False,0.9860456585884094,0.4388757050037384,92.22896575927734,False
107,3.577047817047817,154.19908,150.56604,False,False,0.9854406118392944,0.43252867460250854,92.2781753540039,False
108,3.6104781704781703,154.49506,151.64914,False,False,0.9848411083221436,0.4263562560081482,92.31250762939453,False
109,3.643908523908524,154.91483,152.15051,False,False,0.9839460849761963,0.41832345724105835,92.48188018798828,False
110,3.6773388773388773,154.10431,152.1441,False,False,0.982995867729187,0.4123733937740326,92.48479843139648,False
111,3.710769230769231,153.80936,152.36993,False,False,0.9822854399681091,0.4081358313560486,92.46047973632812,False
112,3.7441995841995843,154.0057,152.71434,False,False,0.9816471934318542,0.40416982769966125,92.40105628967285,False
113,3.777629937629938,154.15515,152.88728,False,False,0.9809613823890686,0.3998521566390991,92.32529640197754,False
114,3.811060291060291,154.67943,153.30836,False,False,0.9804536700248718,0.39650267362594604,92.23800659179688,False
115,3.8444906444906444,155.4023,153.93481,False,False,0.9801114201545715,0.3932788670063019,92.21260070800781,False
116,3.877920997920998,156.47664,154.79315,False,False,0.979710042476654,0.39021044969558716,92.15935707092285,False
117,3.9113513513513514,157.59935,155.48306,False,False,0.9793981313705444,0.38779154419898987,92.12639808654785,False
118,3.944781704781705,158.611,156.59288,False,False,0.9790132641792297,0.38631847500801086,92.05060958862305,False
119,3.9782120582120584,159.76524,158.0718,False,False,0.9784120321273804,0.3830862045288086,91.80307388305664,False
120,4.011642411642412,160.6419,159.34233,False,False,0.977846086025238,0.37976670265197754,91.57510757446289,False
121,4.045072765072765,161.45541,160.08742,False,False,0.9771326184272766,0.3769294023513794,91.40564918518066,False
122,4.078503118503119,162.44855,160.7141,False,False,0.9765992164611816,0.37411847710609436,91.39883995056152,False
123,4.1119334719334715,162.80893,160.97577,False,False,0.9761375188827515,0.37187182903289795,91.46475791931152,False
124,4.145363825363825,162.97853,161.31224,False,False,0.9756656885147095,0.3690337538719177,91.48927688598633,False
125,4.1787941787941785,163.08253,161.49615,False,False,0.9753353595733643,0.36660394072532654,91.54455184936523,False
126,4.212224532224532,163.3173,161.7923,False,False,0.9751546382904053,0.365081787109375,91.541748046875,False
127,4.2456548856548855,163.36891,162.04684,False,False,0.9750872254371643,0.3640790581703186,91.48567199707031,False
128,4.279085239085239,163.48834,162.26924,False,False,0.9751972556114197,0.3639395833015442,91.45806312561035,False
129,4.3125155925155925,163.54556,162.37935,False,False,0.9753932356834412,0.36488813161849976,91.44501686096191,False
130,4.345945945945946,163.61494,162.61456,False,False,0.9754051566123962,0.3654877543449402,91.42684936523438,False
131,4.3793762993762995,163.89864,162.85439,False,False,0.9756177067756653,0.36590391397476196,91.47500038146973,False
132,4.412806652806653,164.5065,163.32649,False,False,0.9759500026702881,0.36701977252960205,91.5102767944336,False
133,4.4462370062370065,164.95258,163.63272,False,False,0.9762981534004211,0.3687366247177124,91.51047706604004,False
134,4.47966735966736,165.30699,164.07538,False,False,0.976525068283081,0.3696430027484894,91.48530006408691,False
135,4.5130977130977135,165.88905,164.68233,False,False,0.9766460061073303,0.36972641944885254,91.42401695251465,False
136,4.546528066528066,166.07498,164.97824,False,False,0.9768216013908386,0.3695269525051117,91.44676208496094,False
137,4.57995841995842,166.0915,165.27132,False,False,0.9771324396133423,0.3702796697616577,91.43926620483398,False
138,4.613388773388773,166.08156,165.5615,False,False,0.977275550365448,0.3705238401889801,91.38344764709473,False
139,4.646819126819127,166.25024,165.84465,False,False,0.9774281978607178,0.3709424138069153,91.39517784118652,False
140,4.68024948024948,166.60307,166.29504,False,False,0.9776320457458496,0.3713245093822479,91.42287254333496,False
141,4.713679833679834,167.48643,166.87793,False,False,0.9775781631469727,0.37070199847221375,91.35847091674805,False
142,4.747110187110187,167.69252,167.0012,False,False,0.9777089357376099,0.3699895739555359,91.32728576660156,False
143,4.780540540540541,168.12025,167.23737,False,False,0.9779142737388611,0.3707825243473053,91.29890441894531,False
144,4.813970893970894,168.45012,167.3318,False,False,0.9778597354888916,0.3707948625087738,91.25000953674316,False
145,4.847401247401248,168.60234,167.30045,False,False,0.9778575897216797,0.37101811170578003,91.2557601928711,False
146,4.880831600831601,168.72426,167.3747,False,False,0.9780542850494385,0.3724915087223053,91.22374534606934,False
147,4.914261954261955,168.69727,167.33264,False,False,0.9781457185745239,0.37342125177383423,91.19985580444336,False
148,4.947692307692308,168.73422,167.34216,False,False,0.9780504703521729,0.3740093410015106,91.12000465393066,False
149,4.981122661122661,168.66351,167.31824,False,False,0.9783324003219604,0.376237154006958,91.1161994934082,False
150,5.014553014553014,168.52538,167.29071,False,False,0.9785326719284058,0.37767547369003296,91.09745979309082,False
151,5.047983367983368,168.45319,167.2928,False,False,0.9788058400154114,0.3797588646411896,91.09325408935547,False
152,5.081413721413721,168.43362,167.32072,False,False,0.9789353013038635,0.3805747628211975,91.0407543182373,False
153,5.114844074844075,168.42094,167.35934,False,False,0.9790910482406616,0.38195890188217163,90.95515251159668,False
154,5.148274428274428,168.43936,167.38159,False,False,0.9793542623519897,0.38407281041145325,90.84972381591797,False
155,5.181704781704782,168.50043,167.40883,False,False,0.9795652031898499,0.3853774070739746,90.77098846435547,False
156,5.215135135135135,168.48955,167.42227,False,False,0.9797406196594238,0.3861156105995178,90.57938575744629,False
157,5.248565488565489,168.52426,167.5387,False,False,0.9799242615699768,0.3863145112991333,90.49638748168945,False
158,5.281995841995842,168.6156,167.66078,False,False,0.9800703525543213,0.386788547039032,90.48299789428711,False
159,5.315426195426196,168.77887,167.94757,False,False,0.9802993535995483,0.3868692219257355,90.47392845153809,False
160,5.348856548856549,168.8832,168.15349,False,False,0.9804193377494812,0.3859333097934723,90.48605918884277,False
161,5.382286902286903,168.91455,168.34636,False,False,0.9804682731628418,0.38445594906806946,90.52711486816406,False
162,5.415717255717255,168.91035,168.45995,False,False,0.9805780053138733,0.3839573860168457,90.54465293884277,False
163,5.449147609147609,168.94434,168.58728,False,False,0.9806643724441528,0.38250061869621277,90.58656692504883,False
164,5.482577962577962,169.21689,168.74672,False,False,0.9805827140808105,0.3806667625904083,90.57283401489258,False
165,5.516008316008316,169.5697,168.81187,False,False,0.9805091023445129,0.3787916600704193,90.53873062133789,False
166,5.549438669438669,169.84796,168.78519,False,False,0.9805912971496582,0.377931147813797,90.5665111541748,False
167,5.582869022869023,169.84608,168.72354,False,False,0.9807419180870056,0.377682626247406,90.56868553161621,False
168,5.616299376299376,169.82045,168.75488,False,False,0.9808897376060486,0.3781794011592865,90.54974555969238,False
169,5.64972972972973,169.844,168.87491,False,False,0.981130838394165,0.3787856996059418,90.57575225830078,False
170,5.683160083160083,169.92102,169.09218,False,False,0.9814406037330627,0.3810567259788513,90.56951522827148,False
171,5.716590436590437,169.9987,169.15088,False,False,0.9816540479660034,0.3830520212650299,90.53604125976562,False
172,5.75002079002079,169.9764,169.15309,False,False,0.9818599820137024,0.3850661516189575,90.49827575683594,False
173,5.783451143451144,169.81018,169.11871,False,False,0.9819098114967346,0.3863442540168762,90.47587394714355,False
174,5.816881496881497,169.69128,169.19211,False,False,0.9819855093955994,0.3873198628425598,90.36858558654785,False
175,5.85031185031185,169.70258,169.22101,False,False,0.9821071028709412,0.388904333114624,90.3303050994873,False
176,5.883742203742203,169.75719,169.27884,False,False,0.982157289981842,0.3898405134677887,90.30309677124023,False
177,5.917172557172557,169.97473,169.36165,False,False,0.9822697043418884,0.39072173833847046,90.25440216064453,False
178,5.95060291060291,170.42586,169.59406,False,False,0.9823544025421143,0.391696959733963,90.21918296813965,False
179,5.984033264033264,170.92393,169.63937,False,False,0.9825076460838318,0.392669141292572,90.19732475280762,False
180,6.017463617463617,171.43091,169.80452,False,False,0.9825982451438904,0.39323481917381287,90.13572692871094,False
181,6.050893970893971,171.89821,170.0269,False,False,0.982688844203949,0.3938869833946228,90.08179664611816,False
182,6.084324324324324,172.13739,170.23683,False,False,0.9827908277511597,0.39479559659957886,90.08809089660645,False
183,6.117754677754678,172.33084,170.53568,False,False,0.982872724533081,0.39477574825286865,90.08840560913086,False
184,6.151185031185031,172.6103,170.76167,False,False,0.9830181002616882,0.3959309160709381,90.08102416992188,False
185,6.184615384615385,172.84074,170.94836,False,False,0.9831262826919556,0.3967532813549042,89.9582290649414,False
186,6.218045738045738,173.10347,171.07805,False,False,0.983260989189148,0.39732372760772705,89.93708610534668,False
187,6.251476091476092,173.38123,171.31592,False,False,0.9833595156669617,0.3979896306991577,89.86710548400879,False
188,6.2849064449064445,173.54675,171.65286,False,False,0.9833970069885254,0.39822521805763245,89.79947090148926,False
189,6.318336798336798,173.72723,172.01167,False,False,0.9834309816360474,0.3978901207447052,89.78819847106934,False
190,6.3517671517671515,174.02255,172.34068,False,False,0.9835048317909241,0.39805343747138977,89.7264289855957,False
191,6.385197505197505,174.37973,172.59386,False,False,0.9835144877433777,0.39774656295776367,89.72062110900879,False
192,6.4186278586278585,174.51134,172.77531,False,False,0.983506977558136,0.39735081791877747,89.7037124633789,False
193,6.452058212058212,174.81718,173.08199,False,False,0.9834682941436768,0.39714235067367554,89.63104248046875,False
194,6.4854885654885654,175.04752,173.28877,False,False,0.9834164977073669,0.397100567817688,89.57682609558105,False
195,6.518918918918919,175.16223,173.49194,False,False,0.9833734631538391,0.3974637985229492,89.55107688903809,False
196,6.5523492723492724,175.41916,173.76994,False,False,0.9833047389984131,0.39720985293388367,89.55868721008301,False
197,6.585779625779626,175.60483,173.90645,False,False,0.9833226203918457,0.3978889286518097,89.48493003845215,False
198,6.6192099792099794,175.80333,174.09358,False,False,0.9833601117134094,0.3981778621673584,89.4173526763916,False
199,6.652640332640333,176.28896,174.391,False,False,0.9832417964935303,0.39617016911506653,89.33884620666504,False
200,6.686070686070686,176.56253,174.72781,False,False,0.9831618666648865,0.39443865418434143,89.34974670410156,False
201,6.719501039501039,177.0067,175.26909,False,False,0.9831395149230957,0.3930423855781555,89.35051918029785,False
202,6.7529313929313926,177.14041,175.63623,False,False,0.9831224679946899,0.39282211661338806,89.33086395263672,False
203,6.786361746361746,177.21672,175.8051,False,False,0.9831108450889587,0.3926210105419159,89.32877540588379,False
204,6.8197920997920995,177.23112,175.99908,False,False,0.983009397983551,0.392137736082077,89.31881904602051,False
205,6.853222453222453,177.34715,176.18967,False,False,0.9829826354980469,0.39203396439552307,89.3052864074707,False
206,6.8866528066528065,178.19548,176.61626,False,False,0.9829198122024536,0.39106833934783936,89.29195404052734,False
207,6.92008316008316,178.70773,177.01796,False,False,0.9828640818595886,0.38992878794670105,89.32431221008301,False
208,6.9535135135135135,178.88039,177.19919,False,False,0.9828085899353027,0.38886022567749023,89.34062004089355,False
209,6.986943866943867,179.1663,177.32115,False,False,0.9827418327331543,0.38791167736053467,89.34648513793945,False
210,7.0203742203742205,179.15512,177.3749,False,False,0.9826945662498474,0.38748621940612793,89.3484878540039,False
211,7.053804573804574,179.25269,177.42473,False,False,0.9826502799987793,0.3874060809612274,89.33778762817383,False
212,7.0872349272349275,179.50662,177.57416,False,False,0.9826131463050842,0.38727250695228577,89.32262420654297,False
213,7.120665280665281,179.77971,177.74258,False,False,0.9824774861335754,0.38662049174308777,89.27181243896484,False
214,7.154095634095634,179.92867,178.17477,False,False,0.9823715686798096,0.38606518507003784,89.1862678527832,False
215,7.187525987525987,179.86295,178.4171,False,False,0.9821963906288147,0.3857336640357971,89.1130256652832,False
216,7.220956340956341,179.77185,178.5696,False,False,0.9820244312286377,0.38550615310668945,89.01675224304199,False
217,7.254386694386694,179.7302,178.81583,False,False,0.9819582104682922,0.3860079348087311,88.96943092346191,False
218,7.287817047817048,179.76097,178.79373,False,False,0.9818452000617981,0.3860771656036377,89.02748107910156,False
219,7.321247401247401,179.97202,178.58264,False,False,0.9816848039627075,0.38568952679634094,89.22815322875977,False
220,7.354677754677755,179.89531,178.57645,False,False,0.9815990328788757,0.3861387073993683,89.26660537719727,False
221,7.388108108108108,179.91843,178.65388,False,False,0.9814587831497192,0.38565027713775635,89.27870750427246,False
222,7.421538461538462,179.90108,178.67233,False,False,0.9813727140426636,0.3858483135700226,89.30259704589844,False
223,7.454968814968815,179.87965,178.76123,False,False,0.98130863904953,0.3861054480075836,89.37589645385742,False
224,7.488399168399169,180.0,178.86443,False,False,0.9811964631080627,0.3856142461299896,89.39844131469727,False
225,7.521829521829522,179.97202,178.91881,False,False,0.9810248017311096,0.3841073215007782,89.39309120178223,False
226,7.555259875259876,179.96573,178.93411,False,False,0.9808540344238281,0.38286781311035156,89.41062927246094,False
227,7.588690228690228,179.95575,178.94,False,False,0.9808149933815002,0.38229337334632874,89.54197883605957,False
228,7.622120582120582,179.80922,178.9936,False,False,0.9808654189109802,0.38165146112442017,89.57694053649902,False
229,7.655550935550935,179.6169,179.08849,False,False,0.9808963537216187,0.3812367618083954,89.57433700561523,False
230,7.688981288981289,179.57617,179.2124,False,False,0.9809119701385498,0.38062432408332825,89.5242691040039,False
231,7.722411642411642,179.32045,179.31728,False,False,0.9809767007827759,0.3808256685733795,89.52970504760742,False
232,7.755841995841996,179.0258,179.49564,False,False,0.9810561537742615,0.3810177743434906,89.5246696472168,False
233,7.789272349272349,178.8248,179.75449,False,False,0.981048583984375,0.380013108253479,89.52446937561035,False
234,7.822702702702703,178.6324,179.97202,False,False,0.9810225963592529,0.37909165024757385,89.5389175415039,False
235,7.856133056133056,178.36147,179.82195,False,False,0.9810361266136169,0.37867823243141174,89.55236434936523,False
236,7.88956340956341,178.09946,179.70657,False,False,0.981078565120697,0.37834522128105164,89.56498146057129,False
237,7.922993762993763,177.80367,179.50702,False,False,0.981071949005127,0.37758439779281616,89.54761505126953,False
238,7.956424116424117,177.6257,179.46733,False,False,0.9811127781867981,0.3773406147956848,89.54529762268066,False
239,7.98985446985447,177.44157,179.45534,False,False,0.9811321496963501,0.376644492149353,89.43703651428223,False
240,8.023284823284824,177.33258,179.44255,False,False,0.9811851978302002,0.37719547748565674,89.34262275695801,False
241,8.056715176715176,177.25082,179.4202,False,False,0.9811999797821045,0.3772021234035492,89.23401832580566,False
242,8.09014553014553,177.23154,179.42189,False,False,0.9811824560165405,0.3767163157463074,89.17373657226562,False
243,8.123575883575883,177.1779,179.42221,False,False,0.9811644554138184,0.37630224227905273,89.1258430480957,False
244,8.157006237006238,177.14514,179.40454,False,False,0.9811016321182251,0.3756188154220581,89.07331466674805,False
245,8.19043659043659,177.09659,179.35835,False,False,0.9810482263565063,0.374680757522583,89.05637741088867,False
246,8.223866943866943,177.02335,179.33089,False,False,0.9809970259666443,0.37405237555503845,88.9877700805664,False
247,8.257297297297297,177.00296,179.26033,False,False,0.9809677004814148,0.373214989900589,88.9789867401123,False
248,8.29072765072765,176.91446,179.11993,False,False,0.9809969663619995,0.37267306447029114,88.92705917358398,False
249,8.324158004158004,176.88673,178.99165,False,False,0.9810057282447815,0.3725253641605377,88.9247989654541,False
250,8.357588357588357,176.91002,178.9028,False,False,0.9810113310813904,0.3726041615009308,88.94886016845703,False
251,8.391018711018711,176.94263,178.82048,False,False,0.9809803366661072,0.37240126729011536,88.97294998168945,False
252,8.424449064449064,176.9305,178.73744,False,False,0.9809383153915405,0.37193843722343445,88.97855758666992,False
253,8.457879417879418,176.9068,178.70714,False,False,0.9810030460357666,0.37250056862831116,89.02765274047852,False
254,8.491309771309771,176.83775,178.64001,False,False,0.9811287522315979,0.37374022603034973,89.10037994384766,False
255,8.524740124740125,176.80666,178.57193,False,False,0.9812480807304382,0.37476328015327454,89.25169944763184,False
256,8.558170478170478,176.79362,178.54572,False,False,0.9812342524528503,0.3747016191482544,89.32600021362305,False
257,8.591600831600832,176.74622,178.4987,False,False,0.9812715649604797,0.37511876225471497,89.37752723693848,False
258,8.625031185031185,176.67549,178.44038,False,False,0.9812319874763489,0.3748900294303894,89.41288948059082,False
259,8.658461538461538,176.61806,178.43002,False,False,0.9812186360359192,0.3745346963405609,89.4217300415039,False
260,8.691891891891892,176.5804,178.41278,False,False,0.9812666177749634,0.37468984723091125,89.4052791595459,False
261,8.725322245322245,176.37285,178.3911,False,False,0.9812486171722412,0.3743818700313568,89.42825317382812,False
262,8.758752598752599,176.02649,178.41525,False,False,0.981208086013794,0.37386050820350647,89.45586204528809,False
263,8.792182952182952,175.94507,178.43576,False,False,0.9812127947807312,0.3740450441837311,89.49142456054688,False
