frame_idx,time_sec,left_shoulder_flexion_deg,right_shoulder_flexion_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
41,1.3676931330472104,5.326676,9.891811,True,False,0.8711386919021606,0.2714367210865021,294.6884775161743,True
42,1.401051502145923,5.328625,9.909152,True,False,0.8709444403648376,0.2695123255252838,295.1522364616394,True
43,1.4344098712446351,5.316181,9.933867,True,False,0.8721262812614441,0.26979556679725647,295.1574635505676,True
44,1.4677682403433476,5.3150015,9.967011,True,False,0.8740320205688477,0.2713967561721802,295.55815172195435,True
45,1.5011266094420601,5.2956476,9.953486,True,False,0.8739603161811829,0.27031537890434265,295.53599882125854,True
46,1.5344849785407726,5.323143,9.886521,True,False,0.8734315633773804,0.26881229877471924,295.5038757324219,True
47,1.567843347639485,5.343644,9.73898,True,False,0.8720993399620056,0.26680493354797363,295.4445939064026,True
48,1.6012017167381976,5.3514495,9.566963,True,False,0.8677455186843872,0.25955909490585327,295.55006217956543,True
49,1.6345600858369098,5.2299705,9.382006,True,False,0.8636436462402344,0.2530063986778259,295.5206217765808,True
50,1.6679184549356223,5.055282,9.221642,True,False,0.8576744794845581,0.24564050137996674,294.1522445678711,True
51,1.7012768240343348,4.584753,9.122013,True,False,0.8570151925086975,0.24157586693763733,294.113995552063,True
52,1.7346351931330473,4.101932,9.0201845,True,False,0.8543631434440613,0.23600172996520996,293.1101179122925,True
53,1.7679935622317597,3.5171378,8.890813,True,False,0.8526701927185059,0.2304224818944931,293.11347818374634,True
54,1.8013519313304722,2.955388,8.504775,True,False,0.8531569242477417,0.22665315866470337,292.5406279563904,True
55,1.8347103004291847,2.6259954,8.101278,True,False,0.8515985608100891,0.22209076583385468,292.39059114456177,True
56,1.868068669527897,2.3104594,7.7151046,True,False,0.8499768972396851,0.21752163767814636,292.3972840309143,True
57,1.9014270386266094,2.0931215,7.688246,True,False,0.8473309874534607,0.21363671123981476,292.3703603744507,True
58,1.934785407725322,1.8713712,7.362099,True,False,0.843961238861084,0.20862245559692383,292.90721559524536,True
59,1.9681437768240344,1.6715206,7.3264346,True,False,0.845225989818573,0.20820501446723938,292.7668170928955,True
60,2.0015021459227467,1.5988762,7.4008026,True,False,0.8424059152603149,0.20496021211147308,293.1642417907715,True
61,2.0348605150214594,1.5364603,7.439675,True,False,0.8372258543968201,0.19971883296966553,293.56158351898193,True
62,2.0682188841201716,1.5083091,7.544858,True,False,0.8278236985206604,0.19252386689186096,293.8988137245178,True
63,2.1015772532188843,1.4805481,7.552033,True,False,0.8204095363616943,0.18626832962036133,294.12818336486816,True
64,2.1349356223175966,1.5012866,7.583539,True,False,0.8122345209121704,0.18017719686031342,294.1209511756897,True
65,2.1682939914163093,1.512067,7.7633643,True,False,0.8015811443328857,0.1737554967403412,294.16347312927246,True
66,2.2016523605150216,1.5414196,7.927067,True,False,0.7957088947296143,0.17012731730937958,293.9882273674011,True
67,2.235010729613734,1.60535,7.9668603,True,False,0.7893508672714233,0.16630829870700836,293.9619951248169,True
68,2.2683690987124465,1.6043745,7.968757,True,False,0.7858969569206238,0.16404306888580322,293.72839403152466,True
69,2.301727467811159,1.6472261,8.074917,True,False,0.779411792755127,0.159828320145607,293.7228488922119,True
70,2.3350858369098715,1.6615393,8.188082,True,False,0.7752638459205627,0.1561519056558609,293.89946365356445,True
71,2.3684442060085837,1.6956981,8.343532,True,False,0.7720380425453186,0.15361393988132477,293.86750650405884,True
72,2.401802575107296,1.7601417,8.375338,True,False,0.7671629786491394,0.14982466399669647,294.166072845459,True
73,2.4351609442060087,1.8094835,8.371914,True,False,0.7655220031738281,0.14754530787467957,294.26021575927734,True
74,2.468519313304721,1.8951684,8.375948,True,False,0.7669095993041992,0.1480645388364792,294.2202935218811,True
75,2.5018776824034337,2.0328803,8.38354,True,False,0.7711040377616882,0.15117278695106506,294.07614755630493,True
76,2.535236051502146,2.259494,8.51117,True,False,0.7723977565765381,0.15258271992206573,293.9983911514282,True
77,2.5685944206008586,2.5295615,8.544839,True,False,0.7700392007827759,0.15146766602993011,293.9625897407532,True
78,2.601952789699571,2.8882563,8.551065,True,False,0.7741010189056396,0.15479056537151337,293.70979499816895,True
79,2.635311158798283,3.1191638,8.538424,True,False,0.7753472328186035,0.15584294497966766,293.6902141571045,True
80,2.668669527896996,3.1855514,8.524543,True,False,0.7775332927703857,0.15821728110313416,293.4953598976135,True
81,2.702027896995708,3.2675247,8.517766,True,False,0.7768521904945374,0.15878069400787354,292.69426012039185,True
82,2.735386266094421,3.324076,8.515829,True,False,0.7755745649337769,0.15865172445774078,292.6555685997009,True
83,2.768744635193133,3.4565504,8.505352,True,False,0.7719303965568542,0.1573079526424408,292.6497745513916,True
84,2.802103004291846,3.508108,8.544815,True,False,0.7680862545967102,0.15656426548957825,292.6510190963745,True
85,2.835461373390558,3.5640874,8.545827,True,False,0.7629667520523071,0.15505723655223846,292.8409366607666,True
86,2.8688197424892703,3.6253643,8.525809,True,False,0.7594715356826782,0.1542859971523285,293.0466046333313,True
87,2.902178111587983,3.6770074,8.513247,True,False,0.7563458681106567,0.153034970164299,293.125771522522,True
88,2.9355364806866953,3.716152,8.512507,True,False,0.7469916343688965,0.14902128279209137,293.6415662765503,True
89,2.968894849785408,3.7406776,8.563091,True,False,0.74275141954422,0.1468459814786911,293.46372079849243,True
90,3.0022532188841202,3.752072,8.570199,True,False,0.7366623282432556,0.14423751831054688,293.3347306251526,True
91,3.035611587982833,3.7554102,8.592788,True,False,0.7292726039886475,0.141484797000885,293.3443412780762,True
92,3.068969957081545,3.7563486,8.612104,True,False,0.724824070930481,0.13918441534042358,293.47215604782104,True
93,3.1023283261802574,3.7565053,8.621791,True,False,0.7203922271728516,0.13709110021591187,293.4542760848999,True
94,3.13568669527897,3.7382166,8.643337,True,False,0.7149643898010254,0.13467636704444885,294.0494451522827,True
95,3.1690450643776824,3.730456,8.657233,True,False,0.7088132500648499,0.13185757398605347,294.17284870147705,True
96,3.202403433476395,3.723048,8.676746,True,False,0.7038462162017822,0.13014031946659088,294.17741203308105,True
97,3.2357618025751074,3.716099,8.680979,True,False,0.702714204788208,0.12955747544765472,293.9923620223999,True
98,3.2691201716738196,3.7146764,8.69888,True,False,0.6955564618110657,0.12713727355003357,293.98911237716675,True
99,3.3024785407725323,3.7622867,8.7074795,True,False,0.6961792707443237,0.1277020126581192,294.0148329734802,True
100,3.3358369098712446,3.8719645,8.707796,True,False,0.6959526538848877,0.12709155678749084,293.74519538879395,True
101,3.3691952789699573,3.980494,8.691923,True,False,0.6976868510246277,0.12752316892147064,293.74338388442993,True
102,3.4025536480686696,4.174294,8.664265,True,False,0.6989142298698425,0.12794549763202667,293.7089376449585,True
103,3.4359120171673823,4.3680735,8.657824,True,False,0.7001917958259583,0.12925924360752106,293.7077898979187,True
104,3.4692703862660945,4.496884,8.656145,True,False,0.6970651745796204,0.12849505245685577,293.81439208984375,True
105,3.502628755364807,4.6194425,8.6620655,True,False,0.694738507270813,0.12821750342845917,294.3123068809509,True
106,3.5359871244635195,4.698404,8.666033,True,False,0.6917421221733093,0.12684471905231476,295.4011039733887,True
107,3.5693454935622317,4.80966,8.674642,True,False,0.6927399635314941,0.12692806124687195,296.31352138519287,True
108,3.6027038626609444,4.955747,8.815947,True,False,0.6898635029792786,0.12449940294027328,297.2592787742615,True
109,3.6360622317596567,5.0998497,8.959405,True,False,0.6892001032829285,0.1234067752957344,297.4350085258484,True
110,3.6694206008583694,5.33502,9.054058,True,False,0.6848028898239136,0.12151508778333664,297.832848072052,True
111,3.7027789699570817,5.8067393,9.100252,True,False,0.6814964413642883,0.12108220905065536,297.98869276046753,True
112,3.736137339055794,6.4801683,9.028306,True,False,0.6746753454208374,0.11973487585783005,297.94571447372437,True
113,3.7694957081545066,7.459509,9.019292,True,False,0.6664662957191467,0.11812204867601395,297.958948135376,True
114,3.802854077253219,8.446502,9.051411,True,False,0.6546459197998047,0.11528418213129044,298.8802709579468,True
115,3.8362124463519316,9.430025,9.141273,True,False,0.6421605348587036,0.11195027828216553,300.32383251190186,True
116,3.869570815450644,10.827601,9.28582,True,False,0.6335726380348206,0.11007365584373474,300.6837134361267,True
117,3.9029291845493566,12.131899,9.342012,True,False,0.6270574331283569,0.10955353826284409,301.037371635437,True
118,3.936287553648069,13.903795,9.270697,True,False,0.6226316094398499,0.10945294052362442,300.9360795021057,True
119,3.969645922746781,15.334609,9.185235,True,False,0.6227002143859863,0.11062397807836533,300.576060295105,True
120,4.003004291845493,17.169199,9.234503,True,False,0.6262217164039612,0.11404800415039062,299.76142263412476,True
121,4.0363626609442065,18.779451,9.324724,True,False,0.6289942860603333,0.11727418005466461,298.93363428115845,True
122,4.069721030042919,20.8639,9.381733,True,False,0.633217453956604,0.12136843800544739,298.46748304367065,True
123,4.103079399141631,22.445986,9.453135,True,False,0.6332863569259644,0.12346556782722473,298.04060411453247,True
124,4.136437768240343,23.883675,9.538792,True,False,0.6344423890113831,0.12570185959339142,296.4627561569214,True
125,4.1697961373390555,25.941338,9.714886,True,False,0.6328775882720947,0.12665531039237976,296.6300230026245,True
126,4.203154506437769,27.952871,9.843805,True,False,0.6333591938018799,0.128637433052063,296.7189664840698,True
127,4.236512875536481,29.919174,9.9186325,True,False,0.6358689069747925,0.1311335265636444,296.99824237823486,True
128,4.269871244635193,31.923466,9.993299,True,False,0.6371466517448425,0.13356523215770721,297.6211371421814,True
129,4.3032296137339054,33.92785,10.1095085,True,False,0.6387255787849426,0.13637875020503998,298.039345741272,True
130,4.336587982832619,36.221073,10.214458,True,False,0.6455779671669006,0.14081375300884247,298.2575283050537,True
131,4.369946351931331,38.170555,10.346781,True,False,0.6559544205665588,0.14834600687026978,298.63168001174927,True
132,4.403304721030043,40.3884,10.403877,True,False,0.6647892594337463,0.15417985618114471,298.72513151168823,True
133,4.436663090128755,43.678524,10.452235,True,False,0.6722489595413208,0.15664413571357727,298.7872066497803,True
134,4.470021459227468,47.08384,10.487567,True,False,0.6731876730918884,0.15523141622543335,298.797785282135,True
135,4.503379828326181,51.38535,10.456112,True,False,0.6757100820541382,0.15418675541877747,298.6075773239136,True
136,4.536738197424893,54.91759,10.38601,True,False,0.6783425211906433,0.15368440747261047,298.46419191360474,True
137,4.570096566523605,58.99069,10.400795,True,False,0.679168701171875,0.15129774808883667,298.5205006599426,True
138,4.603454935622318,63.45707,10.4259615,True,False,0.6817119717597961,0.1486298143863678,298.49635648727417,True
139,4.63681330472103,68.413475,10.414953,True,False,0.6778523325920105,0.14416003227233887,298.4796242713928,True
140,4.670171673819743,73.553764,10.357367,True,False,0.6719549894332886,0.1398807168006897,297.8589005470276,True
141,4.703530042918455,78.13688,10.300874,True,False,0.6587725281715393,0.13372264802455902,297.3781328201294,True
142,4.7368884120171675,82.42069,10.330625,True,False,0.6536875367164612,0.13026180863380432,297.27938508987427,True
143,4.77024678111588,86.10977,10.369686,True,False,0.6506315469741821,0.1280279904603958,297.1438817977905,True
144,4.803605150214592,91.227715,10.356379,True,False,0.6525783538818359,0.1293550431728363,296.7721223831177,True
145,4.836963519313305,96.72992,10.387299,True,False,0.6530359983444214,0.1297582983970642,296.2870817184448,True
146,4.870321888412017,100.54654,10.419033,True,False,0.6469308137893677,0.12852716445922852,295.5411567687988,True
147,4.90368025751073,104.40194,10.391806,True,False,0.6448092460632324,0.12860235571861267,294.3492007255554,True
148,4.937038626609442,107.79766,10.377539,True,False,0.647079348564148,0.13066604733467102,293.99872303009033,True
149,4.970396995708155,110.47731,10.371204,True,False,0.6491571068763733,0.13175903260707855,293.9776487350464,True
150,5.003755364806867,113.06757,10.353472,True,False,0.6488892436027527,0.13127641379833221,294.0594291687012,True
151,5.03711373390558,116.84831,10.375472,True,False,0.6570919752120972,0.1340479552745819,294.19147539138794,True
152,5.070472103004292,119.28788,10.458747,True,False,0.6643121242523193,0.13689199090003967,297.8761444091797,True
153,5.103830472103004,121.42927,10.468976,True,False,0.6715962290763855,0.13874848186969757,301.12479400634766,True
154,5.137188841201717,122.95261,10.49415,True,False,0.678886890411377,0.14184708893299103,302.71631813049316,True
155,5.1705472103004295,125.05124,10.513465,True,False,0.6903229355812073,0.14755882322788239,305.76910400390625,True
156,5.203905579399142,127.12768,10.492369,True,False,0.69541996717453,0.15014946460723877,307.72207164764404,True
157,5.237263948497854,128.96634,10.485446,True,False,0.6971586346626282,0.1508788764476776,309.52978706359863,True
158,5.270622317596566,131.23334,10.484621,True,False,0.7001527547836304,0.1522195041179657,313.5863952636719,True
159,5.3039806866952794,132.5866,10.485841,True,False,0.7017375230789185,0.15415309369564056,316.1884069442749,True
160,5.337339055793992,134.0739,10.47001,True,False,0.6978150606155396,0.15370520949363708,318.28153800964355,True
161,5.370697424892704,136.2515,10.480529,True,False,0.6987231969833374,0.15519969165325165,321.7241430282593,True
162,5.404055793991416,137.3421,10.482462,True,False,0.6975252032279968,0.15395551919937134,324.45867109298706,True
163,5.4374141630901285,139.37929,10.48081,True,False,0.6977126002311707,0.15425336360931396,329.25099897384644,True
164,5.470772532188842,140.60585,10.484959,True,False,0.6954199075698853,0.15431329607963562,332.1981782913208,True
165,5.504130901287554,142.41365,10.5351715,True,False,0.6890803575515747,0.15337179601192474,337.24746322631836,True
166,5.537489270386266,143.32988,10.568218,True,False,0.6805949807167053,0.15341323614120483,339.50988006591797,True
167,5.570847639484978,144.48448,10.551577,True,False,0.6795819997787476,0.1560518890619278,342.8137459754944,True
168,5.604206008583692,145.34343,10.488298,True,False,0.6750954985618591,0.15672867000102997,345.5261764526367,True
169,5.637564377682404,146.23924,10.474501,True,False,0.6793033480644226,0.16211125254631042,347.79224395751953,True
170,5.670922746781116,147.24878,10.436166,True,False,0.6777545213699341,0.16303688287734985,350.7814750671387,True
171,5.704281115879828,148.50438,10.376761,True,False,0.6707821488380432,0.16062486171722412,354.45515060424805,True
172,5.737639484978541,150.50716,10.286063,True,False,0.6663436889648438,0.1602935492992401,357.465829372406,True
173,5.770997854077254,151.6037,10.206347,True,False,0.6638076305389404,0.16089706122875214,358.5695610046387,True
174,5.804356223175966,152.6515,10.01182,True,False,0.6580155491828918,0.1592617928981781,360.6076693534851,True
175,5.837714592274678,154.12454,9.887974,True,False,0.6527796983718872,0.15765897929668427,363.97695684432983,True
176,5.8710729613733905,155.37584,9.787596,True,False,0.6504104733467102,0.15732020139694214,364.44102001190186,True
177,5.904431330472103,156.54997,9.70468,True,False,0.6554891467094421,0.1616978496313095,363.98616647720337,True
178,5.937789699570816,157.64178,9.752073,True,False,0.6605268120765686,0.16770008206367493,351.9832491874695,True
179,5.971148068669528,158.55728,9.781949,True,False,0.6627257466316223,0.17195731401443481,352.6568937301636,True
180,6.0045064377682404,159.39407,9.881787,True,False,0.6665970087051392,0.1756606101989746,349.07682180404663,True
181,6.037864806866953,160.14684,9.930858,True,False,0.6681134700775146,0.17915882170200348,361.24524974823,True
182,6.071223175965666,160.61337,10.006083,True,False,0.6615073084831238,0.17746151983737946,362.1569619178772,True
183,6.104581545064378,161.1711,10.114838,True,False,0.6536567807197571,0.17381180822849274,364.35517406463623,True
184,6.13793991416309,161.68378,10.185822,True,False,0.6468877196311951,0.1713513284921646,370.6707835197449,True
185,6.171298283261803,162.39743,10.258696,True,False,0.6501900553703308,0.17197512090206146,374.7495722770691,True
186,6.204656652360515,163.05249,10.318887,True,False,0.6570510268211365,0.1737833470106125,375.68714332580566,True
187,6.238015021459228,163.716,10.361468,True,False,0.669238269329071,0.1796255260705948,375.4144911766052,True
188,6.27137339055794,164.55948,10.400151,True,False,0.6794216632843018,0.18429556488990784,375.95756912231445,True
189,6.304731759656653,165.18704,10.368529,True,False,0.6899608969688416,0.19112426042556763,376.3423824310303,True
190,6.338090128755365,165.76892,10.35974,True,False,0.7005102038383484,0.19770339131355286,376.5075750350952,True
191,6.371448497854077,166.38176,10.308644,True,False,0.7119430899620056,0.20594382286071777,376.69003915786743,True
192,6.40480686695279,166.98529,10.300913,True,False,0.7227298021316528,0.2144356071949005,377.27277660369873,True
193,6.4381652360515025,167.48972,10.258945,True,False,0.7308245301246643,0.22055964171886444,377.6566219329834,True
194,6.471523605150215,167.95311,10.204825,True,False,0.7378631234169006,0.22772842645645142,378.9622948169708,True
195,6.504881974248927,168.35208,10.200815,True,False,0.7469826936721802,0.23831462860107422,379.1823856830597,True
196,6.538240343347639,168.57779,10.229142,True,False,0.7563881874084473,0.24664540588855743,379.0464813709259,True
197,6.571598712446352,168.86597,10.332453,True,False,0.7652801871299744,0.2561904191970825,379.25309658050537,True
198,6.604957081545065,169.2072,10.375244,True,False,0.7719151377677917,0.2629583775997162,380.2042124271393,True
199,6.638315450643777,169.33287,10.386938,True,False,0.7809638381004333,0.272928386926651,380.4007122516632,True
200,6.671673819742489,169.44295,10.36536,True,False,0.790202796459198,0.28150516748428345,380.68308568000793,True
201,6.705032188841202,169.62735,10.332605,True,False,0.7975667715072632,0.28716158866882324,381.77809858322144,True
202,6.738390557939915,169.81377,10.419656,True,False,0.8040145635604858,0.2930787205696106,382.66458106040955,True
203,6.771748927038627,170.08664,10.510919,True,False,0.8122831583023071,0.3020704686641693,382.84566926956177,True
204,6.805107296137339,170.44511,10.587213,True,False,0.8205927610397339,0.31551244854927063,380.8062334060669,True
205,6.838465665236051,170.60081,10.654861,True,False,0.8262782692909241,0.3225224018096924,380.61339807510376,True
206,6.8718240343347645,170.93477,10.676101,True,False,0.8317707777023315,0.32890769839286804,379.83244609832764,True
207,6.905182403433477,171.22572,10.716249,True,False,0.8346671462059021,0.33162811398506165,376.19258761405945,True
208,6.938540772532189,171.40933,10.738542,True,False,0.8381711840629578,0.33449122309684753,375.5338637828827,True
209,6.971899141630901,171.70958,10.807167,True,False,0.840681254863739,0.33479318022727966,375.33237886428833,True
210,7.005257510729614,172.06038,10.81798,True,False,0.844038188457489,0.33583956956863403,375.38247179985046,True
211,7.038615879828327,172.59785,10.812993,True,False,0.8479339480400085,0.33822861313819885,377.1627380847931,True
212,7.071974248927039,172.8538,10.831945,True,False,0.8507065176963806,0.33984529972076416,379.0367670059204,True
213,7.105332618025751,173.11655,10.819272,True,False,0.8540076017379761,0.3417683243751526,379.7953863143921,True
214,7.1386909871244635,173.18771,10.728034,True,False,0.8582230806350708,0.3459138572216034,381.8514368534088,True
215,7.172049356223176,173.27899,10.713238,True,False,0.8625113368034363,0.34962669014930725,381.75490856170654,True
216,7.205407725321889,173.47453,10.710095,True,False,0.8665034174919128,0.3553110659122467,381.6951081752777,True
217,7.238766094420601,173.46591,10.690175,True,False,0.8703656196594238,0.3599158823490143,381.6512656211853,True
218,7.272124463519313,173.5252,10.641,True,False,0.8744820952415466,0.3666086196899414,381.56509470939636,True
219,7.305482832618026,173.69664,10.565443,True,False,0.8779057860374451,0.37272536754608154,381.6558566093445,True
220,7.338841201716739,173.88104,10.560898,True,False,0.8802281618118286,0.3770565688610077,381.77170991897583,True
221,7.372199570815451,174.08383,10.538178,True,False,0.8820379972457886,0.3775705397129059,382.04804730415344,True
222,7.405557939914163,174.2253,10.535023,True,False,0.883428692817688,0.3782748878002167,382.27938747406006,True
223,7.438916309012876,174.41,10.525474,True,False,0.8844388127326965,0.3782608211040497,382.2875807285309,True
224,7.472274678111588,174.66957,10.528932,True,False,0.8863151669502258,0.3799271881580353,382.1175343990326,True
225,7.505633047210301,174.90529,10.512903,True,False,0.8884355425834656,0.3813899755477905,382.60174536705017,True
226,7.538991416309013,175.05647,10.495163,True,False,0.8896293044090271,0.3792858123779297,383.0911211967468,True
227,7.5723497854077255,175.06934,10.476943,True,False,0.891343355178833,0.3784685432910919,383.30496168136597,True
228,7.605708154506438,175.06897,10.464972,True,False,0.8915927410125732,0.37493693828582764,383.46291518211365,True
229,7.63906652360515,175.09222,10.45504,True,False,0.8916130065917969,0.3707720935344696,384.12341594696045,True
230,7.672424892703863,175.1187,10.460365,True,False,0.8930524587631226,0.3699339032173157,384.37199306488037,True
231,7.7057832618025754,175.15692,10.458502,True,False,0.8947594165802002,0.3699324429035187,385.0111291408539,True
232,7.739141630901288,175.21298,10.480303,True,False,0.8961009979248047,0.36998069286346436,385.23315596580505,True
233,7.7725,175.30931,10.486309,True,False,0.897161066532135,0.37176698446273804,385.5787661075592,True
234,7.805858369098713,175.41058,10.477131,True,False,0.898084282875061,0.3701747953891754,386.0292844772339,True
235,7.839216738197425,175.50575,10.47805,True,False,0.8986091017723083,0.36708101630210876,386.90633606910706,True
236,7.872575107296138,175.54797,10.486798,True,False,0.8986847996711731,0.36468806862831116,386.97350692749023,True
237,7.90593347639485,175.43605,10.447774,True,False,0.8989406228065491,0.37084123492240906,387.22016191482544,True
238,7.939291845493562,175.43283,10.416125,True,False,0.8999783992767334,0.375978022813797,387.4559962749481,True
239,7.972650214592275,175.45157,10.310286,True,False,0.9006079435348511,0.3794252574443817,387.37227988243103,True
240,8.006008583690987,175.53053,10.213631,True,False,0.9013396501541138,0.3824937343597412,387.2003252506256,True
241,8.039366952789699,175.6221,10.091593,True,False,0.9020975232124329,0.3864081799983978,386.86283922195435,True
242,8.072725321888413,175.75677,10.099444,True,False,0.9029656052589417,0.38814353942871094,386.80800318717957,True
243,8.106083690987125,175.92233,10.074486,True,False,0.9033752679824829,0.38766852021217346,386.5502233505249,True
244,8.139442060085837,176.00737,9.961169,True,False,0.9034371972084045,0.38701683282852173,385.6903603076935,True
245,8.17280042918455,176.05046,9.898429,True,False,0.9032412767410278,0.3842916190624237,385.9193012714386,True
246,8.206158798283262,176.06819,9.834513,True,False,0.9010472893714905,0.3785475492477417,386.02772188186646,True
247,8.239517167381974,176.06482,9.7359915,True,False,0.8997229933738708,0.37559330463409424,386.85949969291687,True
248,8.272875536480687,176.06706,9.682086,True,False,0.8973507881164551,0.37071704864501953,386.9120817184448,True
249,8.306233905579399,176.08662,9.592307,True,False,0.8975493311882019,0.3708394169807434,386.9247553348541,True
250,8.339592274678111,176.10638,9.597572,True,False,0.8969380855560303,0.37187039852142334,386.9177029132843,True
251,8.372950643776825,176.14304,9.613618,True,False,0.8966202139854431,0.3712148666381836,386.6758394241333,True
252,8.406309012875537,176.24088,9.61464,True,False,0.898320198059082,0.3725196123123169,386.4805564880371,True
253,8.43966738197425,176.37598,9.593229,True,False,0.9014097452163696,0.3777782618999481,386.3106415271759,True
254,8.473025751072962,176.56891,9.558185,True,False,0.9039486050605774,0.3831210136413574,386.1818587779999,True
255,8.506384120171674,176.7171,9.58833,True,False,0.9061718583106995,0.3873273432254791,386.663601398468,True
256,8.539742489270386,177.0826,9.595135,True,False,0.9069594740867615,0.38857486844062805,386.66414761543274,True
257,8.573100858369099,177.30644,9.571113,True,False,0.9094327688217163,0.39288103580474854,386.3477289676666,True
258,8.606459227467811,177.4524,9.569839,True,False,0.9112405180931091,0.39562201499938965,385.29576349258423,True
259,8.639817596566523,177.55727,9.583674,True,False,0.9128108620643616,0.39701876044273376,384.5227904319763,True
260,8.673175965665237,177.72186,9.602712,True,False,0.9144988656044006,0.39727386832237244,383.9134612083435,True
261,8.70653433476395,177.84286,9.605025,True,False,0.9150341749191284,0.39422500133514404,383.8868556022644,True
262,8.739892703862662,177.93349,9.608074,True,False,0.9154148101806641,0.39339447021484375,377.5655903816223,True
