frame_idx,time_sec,bilateral_leg_straddle_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
65,2.1681680881307748,55.915512,True,True,0.9966173768043518,0.997468113899231,268.76222705841064,False
66,2.2015245202558638,55.943848,True,True,0.9966205954551697,0.9974924325942993,268.7780604362488,False
67,2.2348809523809523,55.978756,True,True,0.9965985417366028,0.9974985122680664,268.79374170303345,False
68,2.2682373845060413,56.00846,True,True,0.9965879917144775,0.9975100755691528,268.858416557312,False
69,2.3015938166311303,56.031097,True,True,0.9965687990188599,0.9975115656852722,268.90003967285156,False
70,2.334950248756219,56.04583,True,True,0.9965365529060364,0.9974955320358276,268.9079079627991,False
71,2.368306680881308,56.049374,True,True,0.9965074062347412,0.9974794387817383,268.92025661468506,False
72,2.401663113006397,56.059093,True,True,0.9964905977249146,0.9974658489227295,268.942036151886,False
73,2.4350195451314853,56.060555,True,True,0.9964741468429565,0.9974440336227417,268.94308710098267,False
74,2.4683759772565743,56.056274,True,True,0.9964548945426941,0.997427761554718,268.94582509994507,False
75,2.5017324093816633,56.03565,True,True,0.9964369535446167,0.997406005859375,268.9611883163452,False
76,2.535088841506752,56.02269,True,True,0.996438205242157,0.9973977208137512,268.9892873764038,False
77,2.568445273631841,56.0151,True,True,0.9964219331741333,0.9973875284194946,269.00135946273804,False
78,2.60180170575693,56.013775,True,True,0.9964272975921631,0.9973908066749573,269.03026056289673,False
79,2.6351581378820184,56.012096,True,True,0.99647057056427,0.9974150657653809,269.06006050109863,False
80,2.6685145700071073,56.000988,True,True,0.9965044260025024,0.9974368810653687,269.08038806915283,False
81,2.7018710021321963,55.994186,True,True,0.9965259432792664,0.9974509477615356,269.0988349914551,False
82,2.735227434257285,55.988686,True,True,0.9965368509292603,0.9974554777145386,269.1218729019165,False
83,2.768583866382374,55.98316,True,True,0.9965404272079468,0.9974665641784668,269.12606287002563,False
84,2.801940298507463,55.97925,True,True,0.9965412616729736,0.9974714517593384,269.1288423538208,False
85,2.8352967306325514,55.975037,True,True,0.9965406656265259,0.9974778890609741,269.13061237335205,False
86,2.8686531627576404,55.981674,True,True,0.9965392351150513,0.9974937438964844,269.1237258911133,False
87,2.9020095948827294,55.986702,True,True,0.9965160489082336,0.9974880814552307,269.12216329574585,False
88,2.935366027007818,55.991364,True,True,0.9965072870254517,0.9975005984306335,269.11793184280396,False
89,2.968722459132907,55.990063,True,True,0.9965128302574158,0.9975290894508362,269.11212396621704,False
90,3.002078891257996,55.992546,True,True,0.996523916721344,0.9975654482841492,269.08753728866577,False
91,3.0354353233830844,55.993748,True,True,0.9965400695800781,0.9976004958152771,269.06358671188354,False
92,3.0687917555081734,55.995712,True,True,0.9965466856956482,0.9976140856742859,269.0787148475647,False
93,3.1021481876332624,56.0006,True,True,0.9965506196022034,0.9976280927658081,269.0723123550415,False
94,3.135504619758351,55.99536,True,True,0.9965463876724243,0.9976310133934021,269.0842185020447,False
95,3.16886105188344,55.998737,True,True,0.9965510368347168,0.9976427555084229,269.08414936065674,False
96,3.202217484008529,56.009113,True,True,0.996556282043457,0.9976536631584167,269.0716485977173,False
97,3.2355739161336174,56.017883,True,True,0.996550440788269,0.997657835483551,269.0352249145508,False
98,3.2689303482587064,56.022495,True,True,0.9965439438819885,0.9976584911346436,269.00194025039673,False
99,3.3022867803837954,56.032207,True,True,0.996536374092102,0.9976631999015808,268.9515223503113,False
100,3.335643212508884,56.04224,True,True,0.996536910533905,0.99767005443573,268.9266037940979,False
101,3.368999644633973,56.05244,True,True,0.9965381622314453,0.9976809620857239,268.8934020996094,False
102,3.402356076759062,56.054497,True,True,0.9965227246284485,0.9976857900619507,268.89055347442627,False
103,3.4357125088841505,56.06137,True,True,0.996509850025177,0.9976898431777954,268.8482804298401,False
104,3.4690689410092395,56.062286,True,True,0.996484637260437,0.9976949095726013,268.87102794647217,False
105,3.5024253731343284,56.064693,True,True,0.9964695572853088,0.9977076053619385,268.84216833114624,False
106,3.535781805259417,56.06997,True,True,0.9964660406112671,0.9977221488952637,268.8239703178406,False
107,3.569138237384506,56.070347,True,True,0.9964512586593628,0.9977303147315979,268.83875274658203,False
108,3.602494669509595,56.06356,True,True,0.9964168071746826,0.997718870639801,268.8538808822632,False
109,3.635851101634684,56.049335,True,True,0.9964103698730469,0.9977201819419861,268.8152723312378,False
110,3.6692075337597725,56.053226,True,True,0.9964123964309692,0.997718870639801,268.7760968208313,False
111,3.7025639658848615,56.048466,True,True,0.9964133501052856,0.9977163672447205,268.73263454437256,False
112,3.7359203980099505,56.026985,True,True,0.9964184165000916,0.997712254524231,268.7216410636902,False
113,3.769276830135039,56.01488,True,True,0.9964369535446167,0.9977054595947266,268.6953535079956,False
114,3.802633262260128,56.005306,True,True,0.9964292049407959,0.9976884722709656,268.6792850494385,False
115,3.835989694385217,55.97833,True,True,0.9964284300804138,0.9976649284362793,268.68777561187744,False
116,3.8693461265103055,55.970737,True,True,0.9964320659637451,0.9976526498794556,268.62987661361694,False
117,3.9027025586353945,55.95673,True,True,0.9964385628700256,0.9976406693458557,268.5992331504822,False
118,3.9360589907604835,55.951385,True,True,0.9964495301246643,0.9976373314857483,268.5646347999573,False
119,3.969415422885572,55.959698,True,True,0.9964743256568909,0.9976468682289124,268.57002782821655,False
120,4.002771855010661,55.971443,True,True,0.9964998960494995,0.9976587295532227,268.56702709198,False
121,4.03612828713575,55.99283,True,True,0.9965174794197083,0.9976671934127808,268.57244777679443,False
122,4.0694847192608385,55.99968,True,True,0.9965271949768066,0.9976714849472046,268.54763984680176,False
123,4.1028411513859275,56.01235,True,True,0.9965470433235168,0.9976885318756104,268.5260953903198,False
124,4.1361975835110165,56.021362,True,True,0.996539831161499,0.9976900815963745,268.52229261398315,False
125,4.1695540156361055,56.03016,True,True,0.996526837348938,0.9976884722709656,268.5234127044678,False
126,4.202910447761194,56.040638,True,True,0.9965192675590515,0.9976911544799805,268.49159383773804,False
127,4.236266879886283,56.036995,True,True,0.9965057969093323,0.9976864457130432,268.46772623062134,False
128,4.269623312011372,56.01848,True,True,0.9964618682861328,0.997665286064148,268.45252895355225,False
129,4.302979744136461,56.008114,True,True,0.9964174032211304,0.9976435303688049,268.4508833885193,False
130,4.3363361762615495,56.00389,True,True,0.9963973760604858,0.9976336359977722,268.4231300354004,False
131,4.3696926083866385,56.000744,True,True,0.9963643550872803,0.9976239800453186,268.39920711517334,False
132,4.4030490405117275,55.98581,True,True,0.9963215589523315,0.997609555721283,268.34942531585693,False
133,4.436405472636816,55.960857,True,True,0.9962823390960693,0.9975923895835876,268.281307220459,False
134,4.469761904761905,55.94276,True,True,0.9962486624717712,0.997569739818573,268.22264766693115,False
135,4.503118336886994,55.92807,True,True,0.9962454438209534,0.9975542426109314,268.160710811615,False
136,4.536474769012083,55.914677,True,True,0.9962105751037598,0.9975353479385376,268.09797191619873,False
137,4.569831201137172,55.901535,True,True,0.9961979985237122,0.9975327253341675,267.9909963607788,False
138,4.6031876332622605,55.89548,True,True,0.9961779713630676,0.9975190758705139,267.9537706375122,False
139,4.636544065387349,55.886024,True,True,0.9961512684822083,0.9975017309188843,267.99724674224854,False
140,4.669900497512438,55.877567,True,True,0.9961425065994263,0.9974901080131531,268.0171456336975,False
141,4.703256929637527,55.867157,True,True,0.9961327314376831,0.9974802732467651,268.0816683769226,False
142,4.736613361762616,55.85245,True,True,0.9961112141609192,0.9974765777587891,268.12240648269653,False
143,4.769969793887705,55.848427,True,True,0.9960985779762268,0.9974769949913025,268.1500492095947,False
144,4.803326226012794,55.84287,True,True,0.9961024522781372,0.9974843263626099,268.1851315498352,False
145,4.836682658137882,55.84519,True,True,0.9961023330688477,0.9975012540817261,268.28820753097534,False
146,4.870039090262971,55.8428,True,True,0.9961011409759521,0.9975165724754333,268.47032594680786,False
147,4.90339552238806,55.817863,True,True,0.9961111545562744,0.9975196719169617,268.6664800643921,False
148,4.936751954513149,55.781475,True,True,0.9960982799530029,0.9974859356880188,269.17903900146484,False
149,4.970108386638238,55.713955,True,True,0.9961016178131104,0.9974570870399475,269.6797194480896,False
150,5.003464818763327,55.654865,True,True,0.9961228370666504,0.9974258542060852,269.9039726257324,False
151,5.036821250888415,55.613834,True,True,0.996075451374054,0.9973595142364502,270.0999331474304,False
152,5.070177683013504,55.584312,True,True,0.9960544109344482,0.9972949028015137,270.1983075141907,False
153,5.103534115138593,55.514347,True,True,0.9960866570472717,0.9972823262214661,270.2053461074829,False
154,5.136890547263682,55.499798,True,True,0.9961190223693848,0.997286319732666,270.20357608795166,False
155,5.170246979388771,55.50566,True,True,0.9961687326431274,0.9973248243331909,270.20151567459106,False
156,5.20360341151386,55.569645,True,True,0.9962525963783264,0.9973682761192322,270.20302295684814,False
157,5.236959843638948,55.744877,True,True,0.9963493347167969,0.9973986744880676,270.2233920097351,False
158,5.270316275764037,56.042057,True,True,0.9964548945426941,0.9974340796470642,270.231716632843,False
159,5.303672707889126,56.645115,True,True,0.9965806603431702,0.997488796710968,270.2136845588684,False
160,5.337029140014215,57.81943,True,True,0.9966958165168762,0.9975400567054749,270.1932601928711,False
161,5.370385572139304,58.974068,True,True,0.9967673420906067,0.9975663423538208,270.0387153625488,False
162,5.403742004264393,59.53266,True,True,0.9968411922454834,0.9975677728652954,269.70249462127686,False
163,5.437098436389481,60.02716,True,True,0.9969558715820312,0.9975677132606506,269.33557510375977,False
164,5.47045486851457,60.40306,True,True,0.9970852732658386,0.9975653290748596,269.1702995300293,False
165,5.503811300639659,60.567276,True,True,0.9971973896026611,0.9975619912147522,268.9605107307434,False
166,5.537167732764748,60.785484,True,True,0.9972949028015137,0.9975833296775818,268.57161808013916,False
167,5.570524164889837,61.010944,True,True,0.997373104095459,0.9976266622543335,268.0178647041321,False
168,5.603880597014926,61.119965,True,True,0.9974423050880432,0.9976913332939148,267.65568828582764,False
169,5.637237029140014,61.17492,True,True,0.9974106550216675,0.997701108455658,267.46304655075073,False
170,5.670593461265103,61.294144,True,True,0.9972445368766785,0.9976039528846741,266.71323585510254,False
171,5.703949893390192,61.40459,True,True,0.9970828294754028,0.9975036382675171,265.96912240982056,False
172,5.737306325515281,61.454483,True,True,0.9969605207443237,0.9974444508552551,265.8823084831238,False
173,5.77066275764037,61.438484,True,True,0.9969096779823303,0.9974253177642822,265.8029203414917,False
174,5.804019189765459,61.470364,True,True,0.9969131350517273,0.9974169135093689,265.7096209526062,False
175,5.837375621890548,61.52816,True,True,0.9969516396522522,0.9974278211593628,265.52607822418213,False
176,5.870732054015636,61.64092,True,True,0.9969956874847412,0.997481644153595,265.3289837837219,False
177,5.904088486140725,61.883545,True,True,0.9970186948776245,0.9975070357322693,265.5028190612793,False
178,5.937444918265814,62.085,True,True,0.9970746040344238,0.9975324273109436,265.72519159317017,False
179,5.970801350390903,62.162777,True,True,0.9971125721931458,0.9975387454032898,265.8185601234436,False
180,6.004157782515992,62.216618,True,True,0.9971409440040588,0.997541069984436,265.99126148223877,False
181,6.037514214641081,62.251205,True,True,0.9971935153007507,0.997550368309021,266.2345976829529,False
182,6.070870646766169,62.34186,True,True,0.9972288608551025,0.9975373148918152,266.4783763885498,False
183,6.104227078891258,62.540794,True,True,0.997259259223938,0.9975221157073975,266.6289110183716,False
184,6.137583511016347,63.32273,True,True,0.9973102807998657,0.9974936246871948,267.01401472091675,False
185,6.170939943141436,63.897327,True,True,0.9973683953285217,0.9974642992019653,267.3182644844055,False
186,6.204296375266525,64.291985,True,True,0.9974199533462524,0.9974316954612732,267.52140188217163,False
187,6.237652807391614,64.34177,True,True,0.9974702596664429,0.9974046349525452,267.627893447876,False
188,6.271009239516702,64.31682,True,True,0.9974998831748962,0.9973868727684021,267.6967306137085,False
189,6.304365671641791,64.36159,True,True,0.9975196123123169,0.9973622560501099,267.73344469070435,False
190,6.33772210376688,64.43973,True,True,0.997535765171051,0.9973382949829102,267.7467751502991,False
191,6.371078535891969,64.5761,True,True,0.997521698474884,0.9972964525222778,267.7878727912903,False
192,6.404434968017058,64.786194,True,True,0.9975021481513977,0.9972800612449646,267.79030656814575,False
193,6.437791400142147,65.21215,True,True,0.9974634051322937,0.9972503781318665,267.7323384284973,False
194,6.471147832267235,66.030594,True,True,0.9973978996276855,0.9972155094146729,267.51382398605347,False
195,6.504504264392324,66.59504,True,True,0.9973470568656921,0.997191846370697,267.3675208091736,False
196,6.537860696517413,66.710304,True,True,0.9973099827766418,0.9971696734428406,267.09690141677856,False
197,6.571217128642502,66.69703,True,True,0.9973086714744568,0.9971538782119751,266.7772469520569,False
198,6.604573560767591,66.771545,True,True,0.9973101019859314,0.9971404075622559,266.5987515449524,False
199,6.63792999289268,66.88629,True,True,0.9973062872886658,0.9971576929092407,266.2210874557495,False
200,6.671286425017768,66.93888,True,True,0.9972630143165588,0.9971367120742798,265.24949884414673,False
201,6.704642857142857,67.066666,True,True,0.9972407221794128,0.997137725353241,264.5483498573303,False
202,6.737999289267946,67.14137,True,True,0.9972023367881775,0.9971411824226379,264.28306818008423,False
203,6.771355721393035,67.125595,True,True,0.9971839189529419,0.9971680045127869,264.04027128219604,False
204,6.804712153518124,67.180084,True,True,0.9971935153007507,0.9972025752067566,263.8953232765198,False
205,6.838068585643213,67.23755,True,True,0.9971875548362732,0.9972154498100281,263.763041973114,False
206,6.871425017768301,67.50948,True,True,0.9971541166305542,0.9972025752067566,263.6938314437866,False
207,6.90478144989339,67.844154,True,True,0.9970954656600952,0.9971505999565125,263.6117467880249,False
208,6.938137882018479,68.106,True,True,0.9970782399177551,0.997126579284668,263.478497505188,False
209,6.971494314143568,68.24379,True,True,0.9970530867576599,0.9970985054969788,263.42099952697754,False
210,7.004850746268657,68.33789,True,True,0.997032880783081,0.9970853328704834,263.3445568084717,False
211,7.038207178393746,68.45651,True,True,0.9970330595970154,0.9970788955688477,263.2696075439453,False
212,7.071563610518834,68.59815,True,True,0.9970582127571106,0.9970871210098267,263.1126012802124,False
213,7.104920042643923,68.9951,True,True,0.9970922470092773,0.9970567226409912,263.0625982284546,False
214,7.138276474769012,69.835464,True,True,0.9971283674240112,0.9970089793205261,262.929404258728,False
215,7.171632906894101,70.25973,True,True,0.9971807599067688,0.9969828724861145,262.7124800682068,False
216,7.20498933901919,70.41023,True,True,0.9972248673439026,0.9970009922981262,262.4362325668335,False
217,7.238345771144279,70.57989,True,True,0.9972415566444397,0.9969906210899353,262.31193017959595,False
218,7.271702203269368,70.73599,True,True,0.9972726106643677,0.996979832649231,262.26575756073,False
219,7.305058635394456,70.88321,True,True,0.9972792863845825,0.9969616532325745,262.2368288040161,False
220,7.338415067519545,70.92151,True,True,0.9972760677337646,0.9969721436500549,262.23691177368164,False
221,7.371771499644634,70.96252,True,True,0.9972705245018005,0.9969794750213623,262.2514452934265,False
222,7.405127931769723,70.996994,True,True,0.99726402759552,0.9969955682754517,262.27628087997437,False
223,7.438484363894812,71.02821,True,True,0.9972365498542786,0.9969844222068787,262.3423662185669,False
224,7.471840796019901,71.047,True,True,0.9972080588340759,0.9969639182090759,262.29161643981934,False
225,7.505197228144989,71.097496,True,True,0.9971754550933838,0.9969571828842163,262.2407007217407,False
226,7.538553660270078,71.115524,True,True,0.9971376061439514,0.996925950050354,262.2063236236572,False
227,7.571910092395167,71.130264,True,True,0.9971035718917847,0.9968839883804321,262.17182207107544,False
228,7.605266524520256,71.13517,True,True,0.997059166431427,0.9968478083610535,262.03571033477783,False
229,7.638622956645345,71.145775,True,True,0.9970020055770874,0.9968057870864868,261.9850435256958,False
230,7.671979388770434,71.1593,True,True,0.9969592690467834,0.9967892169952393,261.8969020843506,False
231,7.705335820895522,71.16144,True,True,0.9969426393508911,0.9968076348304749,261.82419300079346,False
232,7.738692253020611,71.17304,True,True,0.9969159960746765,0.9968302845954895,261.6939859390259,False
233,7.7720486851457,71.195694,True,True,0.9968834519386292,0.9968657493591309,261.6439137458801,False
234,7.805405117270789,71.22748,True,True,0.9968677759170532,0.9969003200531006,261.58999729156494,False
235,7.838761549395878,71.22186,True,True,0.9968599081039429,0.9969379901885986,261.5465350151062,False
236,7.872117981520967,71.20033,True,True,0.9968549609184265,0.9969647526741028,261.4995880126953,False
237,7.905474413646055,71.198944,True,True,0.996852695941925,0.9969862103462219,261.34572076797485,False
238,7.938830845771144,71.19202,True,True,0.9968526363372803,0.9970055818557739,261.19749546051025,False
239,7.972187277896233,71.17465,True,True,0.9968502521514893,0.9970235228538513,261.16871881484985,False
240,8.005543710021321,71.17356,True,True,0.9968380928039551,0.9970405697822571,261.1407856941223,False
241,8.03890014214641,71.18346,True,True,0.9968250393867493,0.9970499873161316,261.0884041786194,False
242,8.0722565742715,71.17801,True,True,0.9968116283416748,0.9970636963844299,261.05496740341187,False
243,8.105613006396588,71.18231,True,True,0.9968098998069763,0.9970821738243103,261.05809259414673,False
244,8.138969438521677,71.1878,True,True,0.9968100786209106,0.9970980882644653,261.05872869491577,False
245,8.172325870646766,71.20113,True,True,0.9968198537826538,0.9971222281455994,261.04253578186035,False
246,8.205682302771855,71.221214,True,True,0.9968283772468567,0.9971476197242737,261.035870552063,False
247,8.239038734896944,71.22249,True,True,0.9968436360359192,0.9971792101860046,260.96863746643066,False
248,8.272395167022033,71.22204,True,True,0.9968709945678711,0.9972068667411804,260.95653772354126,False
249,8.305751599147122,71.21509,True,True,0.9968962073326111,0.9972357749938965,260.9494438171387,False
250,8.339108031272211,71.20654,True,True,0.9969078302383423,0.9972662329673767,260.91281270980835,False
251,8.3724644633973,71.1985,True,True,0.9969169497489929,0.9972859025001526,260.8934392929077,False
252,8.405820895522387,71.19473,True,True,0.9969339370727539,0.9973025918006897,260.8874931335449,False
253,8.439177327647476,71.19165,True,True,0.9969512224197388,0.9973188042640686,260.89715909957886,False
254,8.472533759772565,71.18278,True,True,0.9969723224639893,0.9973286986351013,260.92274141311646,False
255,8.505890191897654,71.18106,True,True,0.9969945549964905,0.9973281025886536,260.94796419143677,False
256,8.539246624022743,71.17253,True,True,0.9969983696937561,0.9973194599151611,260.9437189102173,False
257,8.572603056147832,71.16708,True,True,0.9970042705535889,0.9973166584968567,260.93597507476807,False
258,8.605959488272921,71.16466,True,True,0.9970032572746277,0.9973238706588745,260.9339008331299,False
259,8.63931592039801,71.164474,True,True,0.9970167279243469,0.9973435997962952,260.9400544166565,False
260,8.672672352523099,71.16612,True,True,0.9970232248306274,0.9973509907722473,260.9315776824951,False
261,8.706028784648188,71.1537,True,True,0.997039794921875,0.9973523020744324,260.9336795806885,False
262,8.739385216773277,71.153015,True,True,0.997054398059845,0.9973583817481995,260.93300199508667,False
263,8.772741648898366,71.15542,True,True,0.9970643520355225,0.9973646998405457,260.9303607940674,False
264,8.806098081023455,71.156494,True,True,0.9970809817314148,0.9973604679107666,260.9749984741211,False
265,8.839454513148542,71.14889,True,True,0.9970893263816833,0.997342586517334,261.02276134490967,False
266,8.872810945273631,71.183,True,True,0.9970982670783997,0.9973232746124268,261.0310859680176,False
267,8.90616737739872,71.18436,True,True,0.9970980882644653,0.997308611869812,261.0106062889099,False
268,8.93952380952381,71.16667,True,True,0.9971047639846802,0.9972999691963196,261.0127635002136,False
269,8.972880241648898,71.167145,True,True,0.9971110224723816,0.997290313243866,261.0063886642456,False
270,9.006236673773987,71.176315,True,True,0.9971180558204651,0.9972802996635437,260.9818158149719,False
271,9.039593105899076,71.17217,True,True,0.9970978498458862,0.9972543120384216,260.9584045410156,False
272,9.072949538024165,71.17923,True,True,0.9970852136611938,0.9972242116928101,260.95048093795776,False
273,9.106305970149254,71.17799,True,True,0.9970629811286926,0.9972044229507446,260.9492778778076,False
274,9.139662402274343,71.16413,True,True,0.9970378279685974,0.9971904754638672,260.94786739349365,False
275,9.173018834399432,71.1544,True,True,0.9969936609268188,0.9971582889556885,260.93951511383057,False
276,9.206375266524521,71.160645,True,True,0.9969726800918579,0.9971223473548889,260.9367079734802,False
277,9.239731698649608,71.16327,True,True,0.9969657063484192,0.9970967769622803,260.94739723205566,False
278,9.273088130774697,71.17928,True,True,0.9969530701637268,0.9970771670341492,260.9430413246155,False
279,9.306444562899786,71.18628,True,True,0.9969437122344971,0.9970633387565613,260.9566898345947,False
280,9.339800995024875,71.19447,True,True,0.9969435930252075,0.9970427751541138,260.92960023880005,False
281,9.373157427149964,71.19599,True,True,0.9969435930252075,0.9970234036445618,260.8980302810669,False
282,9.406513859275053,71.19206,True,True,0.9969291090965271,0.9969890117645264,260.79976654052734,False
283,9.439870291400142,71.19106,True,True,0.9969029426574707,0.9969504475593567,260.6894860267639,False
284,9.473226723525231,71.19094,True,True,0.9968703985214233,0.9969180226325989,260.4919629096985,False
285,9.50658315565032,71.20021,True,True,0.9968568682670593,0.9968862533569336,260.0697441101074,False
286,9.53993958777541,71.20265,True,True,0.9968204498291016,0.9968310594558716,259.4884033203125,False
287,9.573296019900498,71.20598,True,True,0.9967670440673828,0.9967746734619141,258.67769289016724,False
288,9.606652452025587,71.22027,True,True,0.9967283606529236,0.9967284798622131,258.20252561569214,False
289,9.640008884150674,71.22345,True,True,0.996677815914154,0.9966673254966736,257.8646454811096,False
290,9.673365316275763,71.23222,True,True,0.9965707659721375,0.9966077208518982,256.820472240448,False
291,9.706721748400852,71.253494,True,True,0.9964855313301086,0.9965453147888184,255.99167442321777,False
