frame_idx,time_sec,bilateral_leg_straddle_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
21,0.7016548463356974,63.578583,False,False,0.11137691140174866,0.11917350441217422,83.69685173034668,False
22,0.7350669818754925,63.56223,False,False,0.10230182856321335,0.11158182471990585,84.14657592773438,False
23,0.7684791174152876,64.786674,False,False,0.09436871856451035,0.10524895042181015,84.27978515625,False
24,0.8018912529550827,65.44097,False,False,0.08749639987945557,0.09955514967441559,84.57281112670898,False
25,0.8353033884948778,68.02388,False,False,0.0810014009475708,0.09464729577302933,84.90202903747559,False
26,0.868715524034673,67.68263,False,False,0.07673875242471695,0.09289596974849701,85.3084945678711,False
27,0.902127659574468,73.96089,False,False,0.07290723919868469,0.09024568647146225,89.76531028747559,False
28,0.9355397951142632,76.14552,False,False,0.06952378898859024,0.08804979175329208,91.59564971923828,False
29,0.9689519306540583,,False,False,,,,False
30,1.0023640661938533,136.33734,False,False,0.06921947002410889,0.09396254271268845,88.18911552429199,False
31,1.0357762017336485,,False,False,,,,False
32,1.0691883372734436,56.049816,False,False,0.08607228845357895,0.0991467610001564,39.961137771606445,False
33,1.1026004728132388,,False,False,,,,False
34,1.1360126083530337,70.25877,False,False,0.08750785887241364,0.10520678758621216,95.06200790405273,False
35,1.169424743892829,47.520885,False,False,0.08143024891614914,0.09828008711338043,96.59385681152344,False
36,1.202836879432624,45.49418,False,False,0.07767427712678909,0.09447325021028519,99.4464111328125,False
37,1.2362490149724192,47.78384,False,False,0.07454726099967957,0.09028498828411102,100.73000907897949,False
38,1.2696611505122144,49.538036,False,False,0.07109913975000381,0.08724066615104675,100.6808853149414,False
39,1.3030732860520093,50.17004,False,False,0.06834013760089874,0.08503381162881851,100.87080001831055,False
40,1.3364854215918045,51.343742,False,False,0.06655005365610123,0.08362023532390594,100.84553718566895,False
41,1.3698975571315997,53.272614,False,False,0.06459227949380875,0.08110730350017548,100.72626113891602,False
42,1.4033096926713948,49.279224,False,False,0.06464696675539017,0.07932353019714355,101.03628158569336,False
43,1.43672182821119,44.088547,False,False,0.06418014317750931,0.07843997329473495,101.17335319519043,False
44,1.470133963750985,36.641155,False,False,0.06369402259588242,0.08319836854934692,101.88775062561035,False
45,1.50354609929078,25.316658,False,False,0.06490632891654968,0.08886708319187164,108.04341316223145,False
46,1.5369582348305753,20.92939,False,False,0.06631149351596832,0.0956776812672615,111.32034301757812,False
47,1.5703703703703704,15.040901,False,False,0.09228459745645523,0.1307363063097,115.50910949707031,False
48,1.6037825059101654,15.934372,False,False,0.09401512145996094,0.1481584757566452,117.10304260253906,False
49,1.6371946414499605,11.656555,False,False,0.10588226467370987,0.1901332139968872,116.44540786743164,False
50,1.6706067769897557,6.0975723,False,False,0.1506572812795639,0.21952347457408905,128.0782127380371,False
51,1.7040189125295508,3.4841309,False,False,0.19672416150569916,0.23975412547588348,143.87958526611328,False
52,1.737431048069346,4.262909,False,False,0.25066038966178894,0.2822157144546509,148.98759841918945,False
53,1.770843183609141,3.6177597,False,False,0.2990190088748932,0.3298543393611908,151.97545051574707,False
54,1.804255319148936,3.7237778,False,False,0.34628480672836304,0.3800138533115387,155.12712478637695,False
55,1.8376674546887313,3.6192322,False,False,0.4072529971599579,0.43900129199028015,160.3908348083496,False
56,1.8710795902285264,3.4745712,False,False,0.45795321464538574,0.4904364049434662,163.4377956390381,False
57,1.9044917257683214,4.2282257,True,True,0.5088589787483215,0.538425087928772,161.23103141784668,False
58,1.9379038613081165,4.992462,True,True,0.5525227785110474,0.578739583492279,166.59982681274414,False
59,1.9713159968479117,5.701668,True,True,0.5943024158477783,0.6174063086509705,169.58816528320312,False
60,2.0047281323877066,6.0712814,True,True,0.6325778961181641,0.6524254679679871,172.6618766784668,False
61,2.038140267927502,6.199814,True,True,0.6677154898643494,0.6848297715187073,174.60780143737793,False
62,2.071552403467297,5.6933975,True,True,0.699281632900238,0.7144489288330078,175.62366485595703,False
63,2.104964539007092,5.352127,True,True,0.7278541922569275,0.7405309677124023,176.25240325927734,False
64,2.1383766745468873,4.633812,True,True,0.7537291049957275,0.763310968875885,176.49347305297852,False
65,2.1717888100866825,3.7506332,True,True,0.7769399285316467,0.7848659157752991,175.93019485473633,False
66,2.2052009456264776,3.7162323,True,True,0.7977423667907715,0.8033990263938904,176.63549423217773,False
