frame_idx,time_sec,left_hip_abduction_deg,right_hip_abduction_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
196,6.551418685121107,2.390686,47.72531,True,True,0.992225170135498,0.9947090744972229,290.4381036758423,False
197,6.58484429065744,2.3805237,47.84735,True,True,0.992175817489624,0.9947172403335571,290.4566216468811,False
198,6.618269896193771,2.36438,47.97357,True,True,0.9921249747276306,0.9947121739387512,290.47507524490356,False
199,6.651695501730104,2.347992,48.406464,True,True,0.9920660257339478,0.9947077035903931,290.45403242111206,False
200,6.685121107266436,2.3347168,48.897583,True,True,0.9920568466186523,0.9947489500045776,290.37806510925293,False
201,6.718546712802768,2.2991638,49.257904,True,True,0.9920477271080017,0.9947583079338074,290.31480073928833,False
202,6.7519723183391,2.2634277,49.476807,True,True,0.992069661617279,0.9947865605354309,290.15662908554077,False
203,6.785397923875433,2.2326965,49.878174,True,True,0.9921155571937561,0.9947776794433594,289.9826645851135,False
204,6.818823529411764,2.204773,50.340088,True,True,0.9921572208404541,0.994839072227478,289.7957181930542,False
205,6.852249134948097,2.1941833,50.704407,True,True,0.9921262264251709,0.9947853088378906,289.6209526062012,False
206,6.885674740484429,2.144104,50.8461,True,True,0.992037832736969,0.9946931004524231,289.6140503883362,False
207,6.919100346020762,2.1158142,50.940033,True,True,0.9919028282165527,0.9946010708808899,289.6146869659424,False
208,6.952525951557093,2.0888977,51.01773,True,True,0.991788923740387,0.9945104122161865,289.60431575775146,False
209,6.985951557093426,2.0465088,50.995636,True,True,0.9917157888412476,0.9944371581077576,289.6099805831909,False
210,7.019377162629758,2.024231,50.959442,True,True,0.991668164730072,0.9944295287132263,289.6260666847229,False
211,7.05280276816609,2.0025635,50.935913,True,True,0.9916357398033142,0.9944208860397339,289.6785807609558,False
212,7.086228373702422,1.9820557,50.902863,True,True,0.9915816783905029,0.9944151639938354,289.69980239868164,False
213,7.1196539792387545,1.9527588,50.845276,True,True,0.9916207194328308,0.9943930506706238,289.7257375717163,False
214,7.153079584775086,1.9227905,50.74994,True,True,0.9915708899497986,0.9942528009414673,289.8661494255066,False
215,7.1865051903114185,1.9018555,50.734863,True,True,0.9915236830711365,0.9939983487129211,289.94863986968994,False
216,7.219930795847751,1.8770142,50.6333,True,True,0.9914876222610474,0.9938220381736755,289.98689889907837,False
217,7.253356401384083,1.8259888,49.981903,True,True,0.991445779800415,0.993686318397522,290.0402569770813,False
218,7.286782006920415,1.7946472,49.58777,True,True,0.9914256930351257,0.9936193823814392,290.0604772567749,False
219,7.3202076124567474,1.7813416,48.798706,True,True,0.9914609789848328,0.9935583472251892,290.0094938278198,False
220,7.35363321799308,1.7667847,47.92285,True,True,0.9914570450782776,0.993471086025238,289.96712923049927,False
221,7.3870588235294115,1.7629089,46.67743,True,True,0.9913877248764038,0.9933187365531921,289.96129274368286,False
222,7.420484429065744,1.7575378,45.203888,True,True,0.9913740158081055,0.9932910203933716,289.8734450340271,False
223,7.453910034602076,1.7542114,42.92563,True,True,0.9911868572235107,0.9930978417396545,289.8798894882202,False
224,7.487335640138408,1.7488708,40.7417,True,True,0.9911223649978638,0.9931476712226868,289.88356590270996,False
225,7.52076124567474,1.7633972,38.86148,True,True,0.9912145137786865,0.9933741688728333,289.9049663543701,False
226,7.554186851211073,1.7857666,37.258514,True,True,0.9911065101623535,0.9935105443000793,289.8471236228943,False
227,7.587612456747404,1.8012695,34.683228,True,True,0.991046667098999,0.9936025142669678,289.7949028015137,False
228,7.621038062283737,1.8352661,31.701874,True,True,0.9911781549453735,0.9937790036201477,289.6863555908203,False
229,7.654463667820069,1.8796082,29.459412,True,True,0.9914220571517944,0.9938976764678955,289.64351892471313,False
230,7.687889273356402,1.9330444,27.06363,True,True,0.9915938973426819,0.9940841794013977,289.69884395599365,False
231,7.721314878892733,2.036621,24.987457,True,True,0.9916543364524841,0.9942247271537781,289.88189935684204,False
232,7.754740484429066,2.071106,22.754364,True,True,0.9917739033699036,0.9943739771842957,289.901340007782,False
233,7.788166089965398,2.1747437,20.984161,True,True,0.991927981376648,0.9944778084754944,289.6938943862915,False
234,7.82159169550173,2.2418823,18.654541,True,True,0.991969883441925,0.9945602416992188,289.2050886154175,False
235,7.855017301038062,2.2591858,17.348206,True,True,0.9922095537185669,0.9948307275772095,289.17592763900757,False
236,7.888442906574395,2.2312317,15.64563,True,True,0.9923474192619324,0.9950511455535889,289.0386915206909,False
237,7.921868512110726,2.1733093,14.040253,True,True,0.9920547604560852,0.9951284527778625,289.24527883529663,False
238,7.955294117647059,2.1634827,12.426819,True,True,0.991381049156189,0.9950042366981506,289.22704696655273,False
239,7.988719723183391,2.1557617,11.068146,True,True,0.9898258447647095,0.9937126040458679,289.0349864959717,False
240,8.022145328719724,2.1783447,10.014099,True,True,0.9882932901382446,0.9919506907463074,288.04622411727905,False
241,8.055570934256055,2.1645813,9.20047,True,True,0.9875440001487732,0.9915105700492859,288.10869455337524,False
242,8.088996539792387,2.1551514,8.220306,True,True,0.9865026473999023,0.9905892610549927,288.72382164001465,False
243,8.12242214532872,2.2406616,6.829132,True,True,0.9857407808303833,0.9897543787956238,288.8370966911316,False
244,8.155847750865052,2.2633972,5.810791,True,True,0.9851791262626648,0.9892482757568359,288.71980905532837,False
245,8.189273356401385,2.2068481,4.7875977,True,True,0.9853507280349731,0.9893565773963928,288.7561869621277,False
246,8.222698961937716,2.0783691,4.0594788,True,True,0.9857563376426697,0.9896472692489624,288.7827229499817,False
247,8.256124567474048,1.921936,3.4866638,True,True,0.9858170747756958,0.9897108674049377,288.84958505630493,False
248,8.289550173010381,1.8087463,2.7528381,True,True,0.9857433438301086,0.9895749688148499,288.8976788520813,False
249,8.322975778546713,1.7267456,2.597107,True,True,0.9856396913528442,0.9894534945487976,288.8413596153259,False
250,8.356401384083044,1.6103821,2.5498352,True,True,0.9858211874961853,0.9895563721656799,288.677659034729,False
251,8.389826989619378,1.5157776,2.3121033,True,True,0.9860127568244934,0.9892988204956055,288.6739754676819,False
252,8.42325259515571,1.3927612,2.2991028,True,True,0.9860337376594543,0.9891787767410278,288.501033782959,False
253,8.456678200692041,1.3265686,2.1124573,True,True,0.9863514304161072,0.9892505407333374,288.11208486557007,False
254,8.490103806228374,1.1191711,2.0344238,True,True,0.9867084622383118,0.9894005060195923,287.7864646911621,False
255,8.523529411764706,0.9831238,1.7171326,True,True,0.9868077635765076,0.9891894459724426,286.9750785827637,False
256,8.556955017301037,0.75027466,1.3819275,True,True,0.9867942929267883,0.9888076782226562,286.5590500831604,False
257,8.59038062283737,0.53567505,0.9841614,True,True,0.986696183681488,0.988404393196106,286.5106987953186,False
258,8.623806228373702,0.32504272,0.5875244,True,True,0.9865771532058716,0.9879764914512634,286.4511752128601,False
259,8.657231833910034,0.16763306,0.3970337,True,True,0.9866430759429932,0.9875733852386475,286.46031618118286,False
